x,y,name,mean,variance,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3
-2.2807386,53.4034207,release location,,,,,,,
-2.104527,53.416209,,0,0,55,0,0,0,0
-2.1045358,53.4198044,,0,0,37,0,0,0,0
-2.1045734,53.4350848,,0,0,21,0,0,0,0
-2.1046044,53.4476687,,0,0,76,0,0,0,0
-2.1046066,53.4485675,,0,0,78,0,0,0,0
-2.1046177,53.4530618,,1,0,63,0,0,0,0
-2.1046243,53.4557583,,3,0,77,0,0,0,0
-2.1046288,53.457556,,5,1,36,0,0,0,0
-2.1046953,53.4845213,,1536,94412,32,0,0,0,0
-2.1047086,53.4899143,,3347,448157,109,0,0,0,0
-2.1047219,53.4953074,,6502,1691478,55,1,0,0,0
-2.1047374,53.5015993,,12243,5996068,39,0,0,0,0
-2.1047485,53.5060935,,17557,12330457,13,0,0,0,0
-2.1047619,53.5114865,,24533,24074783,13,0,0,0,0
-2.1047752,53.5168795,,30886,38158653,82,0,0,0,0
-2.1048264,53.5375527,,29822,35575125,136,1,1,0,0
-2.1048375,53.5420469,,24591,24189594,9,0,0,0,0
-2.1048397,53.5429457,,23478,22049984,6,0,0,0,0
-2.1048598,53.5510352,,13795,7613067,40,0,0,0,0
-2.1048843,53.5609223,,5452,1189038,14,0,0,0,0
-2.2655402,53.4204534,,990329,575358486,22,4,3,2,2
-2.2655963,53.4294419,,81174,263569436,38,0,0,0,0
-2.2656636,53.4402279,,6039,1459177,58,0,0,0,0
-2.2656917,53.4447221,,2435,237335,59,0,0,0,0
-2.2657816,53.4591036,,211,1792,166,0,0,0,0
-2.2658602,53.4716873,,36,52,125,0,0,0,0
-2.2659897,53.4923604,,2,0,62,0,0,0,0
-2.2661361,53.51573,,0,0,18,0,0,0,0
-2.26617,53.521123,,0,0,122,0,0,0,0
-2.2663223,53.5453913,,0,0,39,0,0,0,0
-2.2666561,53.5984217,,0,0,47,0,0,0,0
-2.106036,53.4180053,,0,0,58,0,0,0,0
-2.1061011,53.444072,,0,0,81,0,0,0,0
