x,y,cell_id,name,mean,variance,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3
-2.2567127,53.4537303,-4155465383613604122,,90621,328493219,74,1,0,1,1
-2.2567236,53.455528,3644611249090808550,,98842,390794703,76,0,1,1,0
-2.2567778,53.4645164,2260235857620370150,,133797,716070995,113,0,1,2,1
-2.2568539,53.4771001,-682958741977944346,,161110,1038269332,21,1,0,1,0
-2.2568702,53.4797966,1963039215706292966,,163879,1074254462,112,2,1,0,2
-2.2568919,53.4833919,-525235792793170202,,166168,1104476814,326,5,4,5,4
-2.2570987,53.5175475,-8565918173853325594,,143629,825171963,17,1,0,0,1
-2.2572895,53.5490064,7610614802729408230,,105505,445254388,74,0,0,0,4
-2.2551799,53.4492393,-860152054007299354,,50148,100594792,131,1,0,3,1
-2.2552824,53.4663173,5793172649282262758,,118458,561298548,129,4,0,1,2
-2.2554877,53.500473,862442449795084006,,157162,988005592,31,0,0,0,1
-2.2554932,53.5013718,-158159025146785050,,156757,982919610,74,1,2,0,1
-2.2555202,53.5058659,6673074221816139494,,154155,950558403,90,1,2,3,2
-2.2555364,53.5085624,-781433892062738714,,152204,926644925,114,4,1,2,1
-2.255596,53.5184496,6512653903769388774,,143309,821503785,11,1,0,0,0
-2.2556231,53.5229437,4978291221835221734,,138672,769203069,75,1,2,0,2
-2.2557857,53.5499085,-8275492292980668698,,108250,468729167,64,0,0,1,0
-2.2560193,53.5885578,-5142431787050982682,,57218,130960557,78,2,1,1,0
-2.25609,53.6002424,8390469107029190374,,40275,64884790,194,0,0,2,0
-2.2536635,53.4474449,-7152446989104168218,,29615,35082188,100,0,0,0,1
-2.2537224,53.4573321,-3808541654196958490,,65485,171535967,68,2,0,0,0
-2.2537654,53.4645228,6611880053056355046,,92521,342408116,72,0,1,1,0
-2.2537976,53.4699158,56118646441252582,,110355,487132681,104,3,0,0,2
-2.2539157,53.4896902,-3352035843012958490,,147490,870138612,143,1,2,1,2
-2.2541255,53.5247446,4639672873337064166,,137349,754599424,102,0,3,2,2
-2.2541309,53.5256434,-5418371029922270490,,136531,745638224,112,1,1,1,1
-2.254514,53.5894598,-1611421741977819418,,58819,138389843,85,1,0,0,1
-2.2525155,53.50767,-8523066058572685594,,144405,834112466,240,4,1,2,1
-2.2525369,53.5112653,533636608299457254,,143702,826014960,84,3,0,1,1
-2.2525422,53.5121642,2314513639405348582,,143434,822941253,164,3,2,4,3
-2.2530087,53.5903619,3746611666366346982,,60168,144808348,19,0,1,0,0
-2.2506151,53.4411593,-7675963362233193754,,4886,955010,71,1,0,0,1
-2.2507211,53.4591361,-719289685966638362,,42291,71542745,69,1,0,0,0
-2.2507582,53.465428,-8085232327441485082,,62051,154016340,67,1,0,0,0
-2.2509439,53.4968872,8701268345528589030,,132111,698137753,84,0,1,2,2
-2.2509811,53.503179,9001486773051360998,,136532,745648978,97,0,4,1,3
-2.2509865,53.5040779,3399684597462979302,,136940,750109459,124,1,1,0,0
-2.2510024,53.5067744,-2557810717951218970,,137858,760197605,141,1,6,1,2
-2.2510556,53.5157627,5429944174773963494,,138065,762480717,66,0,1,1,3
-2.2510822,53.5202568,1735569156278254310,,136827,748870298,102,4,1,2,2
-2.2510875,53.5211556,-7503624619309709594,,136492,745204561,116,1,0,2,0
-2.2511194,53.5265486,6596890291286632166,,133953,717746233,65,0,3,1,4
-2.2512579,53.5499181,-7925508594537474330,,115714,535592615,44,1,0,0,0
-2.2494471,53.498688,8287539956484505318,,123441,609508933,51,1,1,2,1
-2.2494683,53.5022834,7610659751882740454,,126956,644715907,96,2,1,0,2
-2.2495317,53.5130693,-1206532777375000858,,132508,702338859,57,1,2,1,2
-2.2495581,53.5175635,8542566315400676070,,132964,707180055,130,4,4,2,1
-2.249574,53.52026,3829832849524447974,,132807,705507980,24,1,0,0,0
-2.2476933,53.4564459,-7653867988964343066,,17691,12518919,97,1,0,1,0
-2.2477614,53.4681308,-6949652550291979546,,44432,78968291,180,1,1,0,1
-2.2477718,53.4699285,7308690779256960742,,49173,96722086,138,0,1,1,1
-2.2479397,53.4986912,-4089120764760763674,,112660,507691743,48,0,1,0,0
-2.2479869,53.5067807,8567002034274011878,,121501,590507061,48,0,0,0,1
-2.2480027,53.5094772,2689816657539828454,,123533,610418881,85,1,2,2,1
-2.2480132,53.5112748,4516584862314142438,,124652,621533331,96,1,1,0,0
-2.2480184,53.5121736,1421852863175413478,,125144,626448597,105,0,0,3,4
-2.2461769,53.4546513,-3174668191766150426,,10023,4018651,43,0,0,1,0
-2.2461977,53.4582467,8907491340653719270,,15053,9063981,85,0,1,0,0
-2.2464479,53.5013908,9046431901032484582,,105619,446221485,103,0,0,0,1
-2.2464844,53.5076826,6371666428633346790,,113201,512579986,69,0,1,1,1
-2.2464896,53.5085814,4055172485273683686,,114093,520689045,115,0,3,2,3
-2.2449559,53.5040904,-6798064982966678810,,99042,392379150,122,0,1,2,0
-2.2450597,53.522067,7283674546815244006,,115910,537412192,48,0,1,0,1
-2.2450805,53.5256623,4645382257450051302,,117405,551361243,13,1,0,0,1
-2.2454551,53.5903776,3180577359511177958,,70161,196906935,69,2,1,0,0
-2.2431805,53.457354,-9146397060401701146,,6545,1713711,90,0,1,0,0
-2.243268,53.4726343,3430661211339613926,,27562,30387870,300,0,1,0,3
-2.2434586,53.5058911,737089819472938726,,91615,335738775,94,0,2,0,1
-2.2435462,53.5211713,4988001146893052646,,108265,468853643,58,0,0,2,1
-2.24396,53.5930772,7086311808291479270,,66820,178596608,97,2,0,1,1
-2.2417563,53.4717385,-8856656228966394138,,19752,15605997,456,1,0,2,1
-2.2419816,53.5112872,-4844758757947614490,,89636,321386671,58,0,0,1,0
-2.2420329,53.5202755,9042363853181919974,,99821,398570501,110,4,0,0,1
-2.242444,53.5921814,-1420960044388500762,,69075,190854281,120,0,1,1,0
-2.2424492,53.5930802,486965162120064742,,67611,182853959,110,0,1,1,0
-2.2424801,53.5984731,-20663073634221338,,58645,137572397,25,0,0,0,1
-2.2402143,53.4654497,2588700125718717158,,8209,2695930,67,0,0,0,1
-2.2402244,53.4672474,3722726391797553894,,9875,3900833,209,0,0,1,0
-2.2402549,53.4726404,-4165283725814934810,,16004,10245405,391,0,0,0,2
-2.2405552,53.5256715,9047955976678922982,,97021,376525114,72,0,2,0,0
-2.2406062,53.5346598,-7553410006353083674,,103146,425570480,93,2,2,0,3
-2.2387635,53.4753399,-2367741057041241370,,14981,8978131,475,0,0,2,1
-2.2389607,53.5103944,6869085253351551718,,70438,198463280,212,0,3,0,1
-2.2389709,53.5121921,1082714561276011238,,73081,213633593,79,0,0,1,2
-2.2390468,53.5256745,3982308953682642662,,89558,320827439,24,0,0,1,0
-2.2394123,53.5903899,4791792989781114598,,72302,209105659,37,0,1,0,0
-2.237473,53.5139928,-5896999888727073050,,67267,180998433,68,0,1,0,0
-2.2375082,53.5202846,875766678654936806,,75703,229242794,84,0,0,1,2
-2.2376845,53.5517435,-5843494622017935642,,98211,385816399,28,0,0,0,1
-2.2379066,53.5912917,2144324865144993510,,70610,199433350,62,0,0,0,1
-2.237942,53.5975834,8221514154222896870,,60970,148697042,63,1,0,0,0
-2.2357503,53.4753459,-4785219550146097434,,8413,2831626,640,1,1,1,0
-2.2357852,53.4816378,6679144152484280038,,14105,7958629,141,1,0,0,0
-2.23593,53.5077039,1653335463837167334,,50072,100288354,92,0,0,1,1
-2.235985,53.5175911,4566338259240275686,,64314,165456593,99,0,0,2,0
-2.236025,53.5247817,-7566956899198550298,,73450,215799251,135,1,1,2,0
-2.2364059,53.5930923,7849052530400681702,,67358,181487542,90,1,2,1,0
-2.236421,53.5957888,-3578418713046600986,,63372,160642803,65,1,0,0,0
-2.2686801,53.44112,1561323099836115686,,351637,650986812,77,3,4,1,5
-2.2687482,53.4519061,592912121648589542,,299882,2147483647,16,1,0,2,0
-2.2687539,53.4528049,4435147735059116774,,295282,2147483647,95,1,0,6,3
-2.2688334,53.4653887,-8738292539663768858,,235751,2147483647,226,5,12,8,5
-2.2688789,53.4725793,2659463657952668390,,206930,1712803910,11,0,0,1,1
-2.2690269,53.495949,-7075355329554681114,,137578,757117620,43,0,0,0,3
-2.269061,53.501342,2520180411402004198,,125872,633758403,60,2,0,0,0
-2.2691807,53.5202174,-9219102156317585690,,93802,351956023,96,0,1,0,1
-2.2692606,53.532801,-5448819283444573466,,78103,244008688,103,0,2,1,1
-2.2692663,53.5336998,3001453658564518630,,77109,237837483,85,3,1,5,0
-2.2693348,53.5444857,-1429359109097366810,,66177,175179452,18,1,0,0,0
-2.2671803,53.4420223,8472544758162132710,,301888,2147483647,52,3,1,3,0
-2.2672142,53.4474153,8694117606224232166,,296448,2147483647,207,5,4,4,7
-2.2673159,53.4635944,7263659053594014438,,245451,2147483647,45,0,0,3,1
-2.2674686,53.4878629,-4849847117126268186,,167706,1125025141,73,0,1,1,0
-2.2675139,53.4950536,4072060562641201894,,149542,894514657,37,1,0,0,1
-2.2675195,53.4959524,-6085797198623287578,,147432,869456816,59,2,2,0,0
-2.2675478,53.5004465,-8099383334000059674,,137392,755064377,75,0,1,2,0
-2.2675592,53.5022442,714155619630959334,,133604,714006252,85,1,0,1,2
-2.2676385,53.5148278,6590555728644196070,,110380,487351496,51,1,1,0,2
-2.2676498,53.5166255,-587894995139310874,,107485,462127172,33,0,0,1,0
-2.2677179,53.5274114,3820778564191210214,,91963,338291882,66,0,1,0,1
-2.2677576,53.5337032,1765942618866151142,,84156,283292776,106,1,0,0,1
-2.3135301,53.6028021,3977050525833584358,,125,631,57,0,0,0,1
-2.3012106,53.5704758,3451122079601830630,,1789,128022,98,0,1,0,0
-2.2975091,53.4734103,-2870515216462218522,,2952,348747,300,0,0,1,0
-2.2981843,53.5695846,2007095356040895206,,2707,293288,99,0,0,0,1
-2.2934427,53.5390359,3879783306525684454,,6618,1752255,71,0,1,0,0
-2.2919524,53.5417361,1194985309247327974,,7893,2492352,100,0,0,1,0
-2.2919585,53.5426349,3443784835292476134,,7834,2455309,71,0,0,1,0
-2.2897619,53.4419696,920152757153068774,,17213,11852640,115,1,0,0,0
-2.2903264,53.5246621,-4560513375135007002,,11019,4857199,135,0,0,1,0
-2.2903634,53.530055,8409281114233784038,,10548,4450931,73,0,1,0,0
-2.2903695,53.5309539,-1493235583789578522,,10471,4385683,98,0,0,0,1
-2.2909062,53.609151,-1364277271860545818,,1961,153947,158,0,0,1,0
-2.2883905,53.4617476,-941696707904593178,,23884,22819572,67,0,0,1,0
-2.2890325,53.5561245,-7524814235227783450,,9792,3835687,73,1,0,0,0
-2.2867389,53.4401792,7525227969251110630,,45909,84306531,100,0,1,0,2
-2.286745,53.441078,6347449505222038246,,45136,81490946,85,0,0,1,1
-2.286751,53.4419768,357805557939255014,,44393,78829759,103,1,1,1,2
-2.2868783,53.4608524,-5360753529994101018,,33377,44562326,262,0,4,2,4
-2.2869875,53.4770314,-5173337496595073306,,27333,29884813,62,0,1,0,0
-2.2874193,53.5408482,-5097108884715351322,,13821,7641650,80,0,0,0,1
-2.2874681,53.5480388,9077646361309881062,,12780,6533858,106,1,0,0,0
-2.2874864,53.5507353,262768853775062758,,12388,6139449,59,1,0,0,0
-2.2877428,53.5884856,-3600836993352297754,,6096,1486586,113,1,0,1,0
-2.2878467,53.6037655,9004982735925522150,,3499,489967,134,0,1,0,0
-2.2850589,53.4141164,-2326150663615603994,,156718,982427638,82,1,3,0,1
-2.2852697,53.4455758,9159716689765476070,,61605,151807939,138,0,1,2,1
-2.285336,53.455463,3664201152879626982,,49894,99577803,63,2,1,1,0
-2.2854325,53.4698444,-3246851173850065178,,39229,61559492,8,1,0,0,0
-2.2857408,53.5156847,2670657621865806566,,21677,18796159,51,1,0,0,0
-2.2835186,53.4087269,3087112355122137830,,562359,2147483647,85,5,5,3,5
-2.2837761,53.4473771,-5459693333498696986,,83332,277769242,72,0,1,0,1
-2.2838241,53.4545678,-7670590484454127898,,69053,190734710,158,1,0,0,1
-2.2840403,53.4869258,6967852294729861862,,38443,59114889,55,0,1,0,1
-2.2844437,53.5471472,7839436823337223910,,17950,12889152,69,0,1,0,0
-2.282056,53.4150224,-8879952954009294106,,1185370,369511876,50,4,10,6,8
-2.2821989,53.4365946,6065747358238092006,,179458,1288220024,55,1,2,0,1
-2.2825093,53.483334,8257212215671278310,,50252,101012486,88,0,0,2,1
-2.2826708,53.5076025,4948910714818962150,,34704,48176043,67,1,1,0,2
-2.2829765,53.5534425,-5318342525193317658,,19304,14906064,70,0,0,1,0
-2.2830786,53.5687225,-5767781397873103130,,15223,9270489,74,0,0,0,1
-2.280516,53.4096329,-6273292361791023386,,8384066,2147483647,5,2,3,2,3
-2.2806759,53.4339016,6531833516955834086,,293217,2147483647,66,2,0,1,4
-2.2807411,53.4437888,-6316401358366248218,,172908,1195895396,58,1,1,0,0
-2.2807767,53.4491819,1250167104052299494,,140065,784736280,75,0,1,4,2
-2.2807886,53.4509795,-7274250121121723674,,131683,693625884,132,0,3,1,0
-2.2808064,53.4536761,1379323443210039014,,120810,583809001,99,0,3,0,3
-2.2809073,53.4689563,544533492269292262,,81630,266544469,210,0,5,2,2
-2.2809252,53.4716528,-6536709207068584218,,77025,237319626,106,1,0,0,0
-2.280937,53.4734504,3095393186222038758,,74196,220204954,10,1,0,0,0
-2.2812107,53.5147966,5086650726577953510,,37251,55507536,114,1,0,0,0
-2.2812524,53.5210884,7545805590246428390,,34173,46712943,38,0,1,0,0
-2.2812643,53.5228861,7315594599346885350,,33360,44516366,30,0,1,0,0
-2.2813657,53.5381661,-6580626645917894938,,27358,29940182,63,0,0,0,1
-2.2813836,53.5408626,1397723023627494118,,26428,27938385,69,0,0,0,1
-2.2813895,53.5417614,4731366028911439590,,26124,27299599,71,0,2,1,0
-2.281802,53.6037799,-4590837651666912538,,6386,1631650,106,0,1,0,0
-2.2789999,53.4078387,125028254233245414,,16287285,2147483647,20,15,20,16,17
-2.2790235,53.4114341,1397196653590858470,,6457886,1724452458,47,27,23,22,23
-2.2791472,53.4303098,-3719518425392101658,,503848,1564617559,17,0,1,0,1
-2.2792061,53.4392982,2688314833196445414,,276781,2147483647,130,4,7,6,4
-2.2792592,53.4473877,-4742144674462263578,,189516,1436662230,117,3,0,1,3
-2.279271,53.4491854,-3634174672891584794,,176774,1249969946,129,1,0,2,3
-2.2794955,53.4833411,-2985987379193712922,,73644,216943000,79,0,0,1,1
-2.2775074,53.4096399,4947301433501199078,,5423480,2147483647,82,36,29,39,40
-2.2777067,53.4402005,1856372631446302438,,323110,2147483647,90,1,3,1,3
-2.2777125,53.4410994,-6327396498288151834,,308232,2147483647,118,5,4,3,6
-2.2777301,53.4437959,-366145251308531994,,270126,2147483647,66,3,1,1,2
-2.2778182,53.4572784,1370754339500562150,,163272,1066320166,76,2,4,1,1
-2.2778299,53.4590761,4714336420723943142,,154762,958054033,50,2,1,1,2
-2.2779004,53.4698621,-1556448238592789786,,116683,544598256,82,0,0,1,3
-2.2779474,53.4770528,-8535380428958730522,,99222,393804639,61,1,2,0,1
-2.278177,53.5121072,1844800009503608550,,52852,111737463,58,0,0,0,1
-2.2782359,53.5210955,-8571830281014683930,,46221,85458571,92,1,0,0,0
-2.2783421,53.5372743,8813644760220839654,,36876,54396071,56,0,1,0,0
-2.2787204,53.5947988,6336300294312864486,,11841,5608788,128,1,0,0,0
-2.2787322,53.5965965,-7205871757832182042,,11115,4942505,82,0,0,1,0
-2.2760031,53.4096434,-8820616222601541914,,1587970,2081746162,58,6,11,10,4
-2.2760206,53.4123399,5726773707050736358,,2372522,1816248023,73,12,11,13,17
-2.276143,53.4312156,-994356348131164442,,647047,2147483647,66,7,7,8,9
-2.2761954,53.4393052,2476614203591677670,,393498,1898667396,84,3,4,2,4
-2.2762246,53.4437994,-5678218201772311834,,315417,2147483647,150,7,6,4,6
-2.2763064,53.4563831,-208086630783149338,,196988,1552184445,110,3,2,2,2
-2.2763122,53.4572819,-5085592797082956058,,191609,1468560629,89,0,2,4,0
-2.2763297,53.4599785,-938212887150026010,,176923,1252072116,265,4,1,5,3
-2.2763414,53.4617761,-399428463084597530,,168185,1131459701,50,2,1,0,0
-2.2767511,53.5246943,-5470310358133303578,,50334,101342650,42,0,0,1,0
-2.2768685,53.5426708,-1912221852999550234,,39072,61066212,77,0,1,0,1
-2.2769213,53.5507602,-8702796943307931930,,34855,48595285,92,1,0,0,0
-2.2769389,53.5534567,-3671458019282310426,,33511,44921954,55,0,1,0,0
-2.2769507,53.5552543,5291662321972553446,,32627,42582446,45,0,0,0,1
-2.2771035,53.5786236,-8271196197743846682,,21277,18109578,3,0,0,1,0
-2.2744872,53.4078492,5587628396275936998,,76904,236572771,46,0,0,1,0
-2.274493,53.408748,-154122749003444506,,177042,1253762155,56,0,3,2,0
-2.2746959,53.4402075,-7173369861790438682,,413207,2147483647,89,1,6,4,2
-2.2747249,53.4447017,-6087113180199494938,,338554,289795517,50,0,2,3,0
-2.2747365,53.4464994,-632038895201866010,,314913,2147483647,92,2,1,5,2
-2.2747423,53.4473982,3042815643031064294,,304155,2147483647,72,2,6,1,0
-2.2747539,53.4491959,6640224095240627942,,284482,2147483647,37,4,0,1,2
-2.274812,53.4581843,-4627156492735091994,,212647,1808751876,19,0,3,0,0
-2.2748178,53.4590831,3730736217694112486,,207204,1717345114,69,1,2,0,3
-2.2752427,53.5246978,1060374994422746854,,57231,131017000,51,0,1,2,1
-2.2752836,53.5309896,-3239667864435703066,,52221,109083474,45,0,1,0,0
-2.275412,53.5507637,-3299434321952367898,,39417,62150971,80,0,2,0,0
-2.2754295,53.5534602,2407661709448371942,,37883,57406095,77,0,0,0,1
-2.2754412,53.5552578,-2736223988122112282,,36874,54389687,99,0,0,1,0
-2.2756928,53.593907,2369749738776560358,,15683,9838892,97,0,1,0,0
-2.2756986,53.5948058,6398072953445098214,,15214,9259793,24,0,1,0,0
-2.2730118,53.4123469,-3201484322756805914,,282564,2147483647,77,3,2,4,5
-2.2731213,53.4294249,-8789908181581459738,,691122,1926159247,65,3,3,4,3
-2.2732078,53.4429075,-4842740103576091930,,386946,1694124252,17,1,1,0,0
-2.2732714,53.4527947,2616356044115728102,,275422,2147483647,55,2,1,0,1
-2.2735663,53.4986352,8163394977933334246,,98372,387085728,18,0,0,1,0
-2.2735779,53.5004329,-8436177968601002266,,95310,363366545,102,1,0,3,2
-2.273746,53.5264989,428252278001572582,,62822,157868985,68,0,0,2,0
-2.2738214,53.5381836,3215008259190889190,,53058,112608501,67,2,0,0,1
-2.2738272,53.5390825,-3478946141949079834,,52383,109762438,112,1,1,0,1
-2.2738795,53.5471719,2653342391477047014,,46669,87122633,74,0,3,0,0
-2.2739318,53.5552613,3275071656180485862,,41419,68621992,66,1,0,0,0
-2.2742285,53.601101,-9053318790984806682,,13601,7399714,82,0,2,0,1
-2.2715074,53.4123503,-2913805330674472218,,76721,235449440,69,1,0,0,0
-2.2716392,53.4330237,1585952286364752614,,534667,2147483647,46,4,1,3,1
-2.2717081,53.4438097,-1287406204744597786,,379447,1464254112,125,4,9,2,2
-2.2717196,53.4456074,-7710881299375691034,,358940,858570371,65,2,3,2,0
-2.2717368,53.4483039,-8606497867196690714,,331152,91505662,70,1,2,2,4
-2.2718862,53.4716737,-3592870802536568090,,185224,1372321925,98,3,2,2,1
-2.2719667,53.4842574,1434283704496870,,143110,819224034,3,0,1,0,0
-2.2720531,53.4977398,2270655851764042470,,111504,497326702,114,0,3,0,0
-2.2721856,53.5184129,7355922863558567654,,79340,251797062,236,1,2,2,3
-2.2722779,53.5327941,5999303844127856358,,64048,164086775,106,0,0,0,1
-2.2723357,53.5417824,2223876574641552102,,56307,126819558,89,0,1,0,0
-2.272729,53.6029021,3709166300426265318,,14195,8060237,98,0,0,0,1
-2.2700942,53.4267352,7912825851091262182,,438503,2147483647,15,1,0,1,0
-2.2701627,53.4375213,-2508114947966684442,,421611,2147483647,131,6,3,2,7
-2.2701855,53.4411166,-1478567647357840666,,390923,1817866032,42,4,0,2,1
-2.2702026,53.4438132,-6613529891886863642,,367645,1111566397,141,2,5,4,6
-2.2702083,53.444712,-4935060519600114970,,360061,890807167,27,0,1,2,2
-2.270254,53.4519027,-5846948052282024218,,304735,2147483647,99,5,5,3,3
-2.2702711,53.4545992,8670363719230322406,,286655,2147483647,85,5,1,1,0
-2.2702997,53.4590934,-8753471821317727514,,259513,2147483647,187,1,6,5,6
-2.2703969,53.4743736,-1459928735461744922,,189024,1429207897,44,3,0,0,1
-2.2704026,53.4752724,7195682581616002790,,185703,1379435791,79,1,3,1,1
-2.270666,53.5166187,915086717614741222,,90313,326262003,44,0,0,1,0
-2.2706775,53.5184163,1154897302428565222,,87853,308729223,195,2,2,0,2
-2.2707004,53.5220116,-1427890413258433818,,83195,276857855,26,0,0,1,0
-2.2707119,53.5238093,-591352857639274778,,80987,262361169,79,1,3,1,0
-2.2707176,53.5247081,-3506156767852527898,,79913,255444295,84,1,1,1,0
-2.2707348,53.5274046,-5818752221658771738,,76796,235909097,73,0,1,1,1
-2.2707693,53.5327976,796459272965406438,,71008,201689241,142,2,1,1,2
-2.2707865,53.535494,8292831463825322726,,68312,186661456,136,3,1,0,1
-2.2709129,53.5552682,-5729779961421628698,,51293,105240844,70,0,0,0,1
-2.2711775,53.5966138,4311588961317906150,,20088,16141712,44,0,0,1,0
-2.2685836,53.4258398,2388967691014491878,,272631,2147483647,77,1,2,1,2
-2.268595,53.4276374,-6879806262695526682,,305221,2147483647,34,4,1,2,0
-2.2686006,53.4285363,-116449878521627930,,318453,2147483647,53,2,0,0,1
-2.2686914,53.4429177,-3074028549942443290,,344374,448777766,113,4,3,6,4
-2.2688277,53.4644898,9154257567099722470,,239631,2147483647,53,1,0,3,2
-2.2688391,53.4662875,-5715516705906963738,,231934,2147483647,114,3,2,1,2
-2.2689017,53.4761747,2296365626397477606,,193958,1504794083,85,3,3,2,1
-2.269044,53.4986455,-3538317986730980634,,131558,692305559,79,0,1,2,3
-2.2691921,53.5220151,70761840749166310,,91331,333654903,77,1,3,0,0
-2.269272,53.5345986,6766654486251145958,,76130,231833324,140,3,1,0,4
-2.2672763,53.4573025,6181454640530078438,,267652,2147483647,137,6,6,4,5
-2.2673724,53.4725827,-2910062596995826970,,214108,1833697462,382,7,8,9,12
-2.267378,53.4734816,-5382282617366181146,,211102,1782569896,289,2,8,5,7
-2.2674969,53.4923571,-7317370898769494298,,156082,974472990,25,1,0,0,1
-2.2675308,53.4977501,-4168819843926216986,,143315,821573551,79,3,1,0,1
-2.2676952,53.5238161,3959921491365091046,,96810,374894780,65,0,1,0,0
-2.2677293,53.5292091,-2331751191291233562,,89649,321481244,109,0,1,0,2
-2.2678258,53.5444891,-7208444475086722330,,72375,209529769,68,2,0,0,0
-2.2655515,53.4222511,2569002052646554342,,43857,76940533,70,1,0,0,0
-2.2657254,53.4501152,5288571012489448166,,262740,2147483647,48,1,3,3,1
-2.2657872,53.4600024,-1280341062552902938,,249592,2147483647,232,1,7,6,5
-2.2659052,53.4788779,9170032080984479462,,199440,1591061000,216,6,3,6,3
-2.2659446,53.4851698,9189165521851886310,,182445,1331451694,493,6,8,11,11
-2.265984,53.4914616,-6191107685738795290,,166505,1108962036,68,1,3,2,0
-2.2660741,53.5058429,-6499670893969364250,,134908,728014843,37,4,0,2,2
-2.2661869,53.5238195,3458262264821615334,,104433,436255954,85,1,4,2,0
-2.2641248,53.4348382,642595021640285926,,141463,800471505,49,0,0,0,2
