x,y,cell_id,name,mean,variance,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3
-2.2568539,53.4771001,-682958741977944346,,159971,1023630511,21,1,0,0,0
-2.2568702,53.4797966,1963039215706292966,,140557,790258648,112,3,2,1,0
-2.2568919,53.4833919,-525235792793170202,,115529,533882053,326,4,6,8,3
-2.2549375,53.4087914,4616863920785016550,,2246,201869,115,0,1,0,0
-2.2551799,53.4492393,-860152054007299354,,261095,2147483647,131,5,2,2,2
-2.2552824,53.4663173,5793172649282262758,,220341,1942009775,129,6,1,4,3
-2.2536635,53.4474449,-7152446989104168218,,228635,2090969448,100,2,1,3,2
-2.2537224,53.4573321,-3808541654196958490,,234068,2147483647,68,2,2,1,1
-2.2537654,53.4645228,6611880053056355046,,214128,1834039801,72,1,1,2,0
-2.2537976,53.4699158,56118646441252582,,188703,1424358895,104,1,0,2,2
-2.2539157,53.4896902,-3352035843012958490,,71606,205101839,143,3,0,0,0
-2.2520141,53.4231793,8175066055979878118,,40205,64658637,25,0,1,0,0
-2.2521259,53.442055,4164675140155535078,,176826,1250707857,102,1,4,0,3
-2.2522378,53.4609306,-484228622747570458,,208104,1732295254,18,0,0,1,1
-2.2525155,53.50767,-8523066058572685594,,12735,6487286,240,0,1,0,0
-2.2525369,53.5112653,533636608299457254,,8186,2680807,84,0,1,0,0
-2.2506151,53.4411593,-7675963362233193754,,144348,833461684,71,1,1,0,1
-2.2507211,53.4591361,-719289685966638362,,191815,1471727057,69,3,1,1,1
-2.2507582,53.465428,-8085232327441485082,,180259,1299737932,67,2,2,3,0
-2.2508271,53.4771129,354019376690542310,,130152,677588865,26,2,0,0,0
-2.2509865,53.5040779,3399684597462979302,,18415,13565150,124,0,0,0,1
-2.2490518,53.4312752,8508474655642063590,,61017,148926071,125,0,1,1,0
-2.2491413,53.4465555,-499528539499273498,,146888,863052352,70,0,0,1,4
-2.2491992,53.4564428,-1262665151373865242,,172083,1184515124,97,2,1,5,4
-2.2494683,53.5022834,7610659751882740454,,21277,18109239,96,0,0,1,1
-2.2475468,53.4312784,-6467714298833766682,,47299,89487899,92,1,0,1,2
-2.2476933,53.4564459,-7653867988964343066,,152822,934189001,97,2,2,0,2
-2.2477614,53.4681308,-6949652550291979546,,144405,834121491,180,3,3,2,3
-2.2477718,53.4699285,7308690779256960742,,139454,777903197,138,1,3,6,2
-2.2479869,53.5067807,8567002034274011878,,12501,6251356,48,0,0,1,1
-2.2480027,53.5094772,2689816657539828454,,9112,3321207,85,0,0,1,0
-2.2461665,53.4528537,5070807781310827238,,127455,649793292,99,3,0,2,2
-2.2461769,53.4546513,-3174668191766150426,,131598,692730331,43,0,0,1,1
-2.2461977,53.4582467,8907491340653719270,,136994,750702947,85,0,1,2,3
-2.2462029,53.4591455,1806973407087882982,,137717,758648637,36,0,0,1,0
-2.2464479,53.5013908,9046431901032484582,,20934,17529462,103,0,0,0,1
-2.2445521,53.4339811,1769455742939329254,,37874,57377795,97,0,0,1,0
-2.2446141,53.4447672,-757688021104144666,,82567,272693961,55,0,1,0,0
-2.2447849,53.4744289,6122213781337848550,,103972,432409059,111,3,2,0,3
-2.2430829,53.4402761,-7297340031951181082,,51756,107149530,55,0,1,0,1
-2.2431343,53.4492645,17445471515811558,,84325,284432489,87,0,1,1,1
-2.2431805,53.457354,-9146397060401701146,,104356,435609706,90,1,0,1,0
-2.2432114,53.4627471,-8584255067675725082,,109160,476640473,72,0,2,1,3
-2.243268,53.4726343,3430661211339613926,,98583,388744662,300,2,2,4,3
-2.2414602,53.4196057,7480125240017999590,,2196,192942,120,1,0,0,0
-2.2414959,53.4258976,2284183142951257830,,7550,2280129,145,0,0,2,0
-2.2415061,53.4276953,5430031713043068646,,10104,4084169,67,0,0,1,0
-2.2417563,53.4717385,-8856656228966394138,,90204,325471128,456,4,6,5,7
-2.2417717,53.474435,-5335441571831362842,,85106,289722664,361,5,6,3,4
-2.240062,53.4384845,-4556176508422569242,,28885,33375590,87,0,2,0,0
-2.2401178,53.4483717,-410353829836573978,,57141,130607449,91,1,0,1,0
-2.2401584,53.4555625,8135992453152823014,,74840,224042873,219,2,0,0,2
-2.2401635,53.4564613,8928120638947925734,,76548,234389652,84,0,0,1,0
-2.2401686,53.4573601,-4265649850451097882,,78115,244080550,45,0,0,1,1
-2.2402143,53.4654497,2588700125718717158,,84882,288201135,67,0,0,0,2
-2.2402244,53.4672474,3722726391797553894,,84470,285408671,209,1,3,3,1
-2.2402549,53.4726404,-4165283725814934810,,79232,251112882,391,0,3,5,4
-2.2402753,53.4762357,2069696025458255590,,72872,212415960,68,3,0,0,1
-2.2386777,53.4600597,1507626098616324838,,70773,200355711,35,0,2,0,0
-2.2387635,53.4753399,-2367741057041241370,,66616,177507710,475,7,2,4,5
-2.2389607,53.5103944,6869085253351551718,,5554,1234170,212,0,1,0,0
-2.2369363,53.4178171,3059311806497755878,,595,14208,149,0,0,1,0
-2.2370614,53.4402882,5088858815127454438,,21728,18885523,84,1,0,0,0
-2.2371566,53.4573662,5301323720246154982,,57139,130597102,150,0,0,3,1
-2.2373322,53.4888255,-1381244266462303514,,34351,47200404,48,0,1,0,0
-2.2356157,53.4510773,9004721890016331494,,37658,56727177,125,0,1,0,0
-2.2357503,53.4753459,-4785219550146097434,,52133,108716456,640,3,4,3,3
-2.2357852,53.4816378,6679144152484280038,,43382,75282547,141,0,0,1,1
-2.268578,53.4249409,6092494660767022822,,984247,94989433,3,1,0,0,0
-2.2686801,53.44112,1561323099836115686,,598549,1445557977,77,6,1,2,4
-2.2687482,53.4519061,592912121648589542,,438934,2147483647,16,0,2,1,1
-2.2687539,53.4528049,4435147735059116774,,428029,2147483647,95,2,7,8,5
-2.2688334,53.4653887,-8738292539663768858,,290326,2147483647,226,8,9,9,8
-2.2690269,53.495949,-7075355329554681114,,45322,82165209,43,1,0,0,0
-2.2671803,53.4420223,8472544758162132710,,556493,2147483647,52,2,3,2,2
-2.2672142,53.4474153,8694117606224232166,,484445,797570273,207,11,11,12,7
-2.2673159,53.4635944,7263659053594014438,,309474,2147483647,45,1,0,1,3
-2.2674686,53.4878629,-4849847117126268186,,90654,328727169,73,1,1,0,2
-2.2675139,53.4950536,4072060562641201894,,50343,101376901,37,0,0,0,2
-2.2675195,53.4959524,-6085797198623287578,,46369,86004697,59,2,1,1,0
-2.2675592,53.5022442,714155619630959334,,24630,24267200,85,1,1,0,0
-2.3202427,53.4913284,-4769450025089065242,,957,36683,98,0,0,0,1
-2.3153743,53.4446012,-4844545072224222490,,4628,856890,112,0,0,0,1
-2.3154209,53.4508931,-2202332912344543514,,5751,1323167,63,0,0,1,0
-2.313882,53.4464029,-3130528205500608794,,6453,1665870,101,1,0,0,0
-2.3124292,53.4535975,-1514220241158846746,,9792,3835585,91,1,0,0,0
-2.3107067,53.4239398,-6109685541565568282,,2166,187791,17,0,1,0,0
-2.3107199,53.4257375,-1210008449453492506,,2708,293497,116,0,0,0,1
-2.3108314,53.4410177,2307080451340467942,,8761,3070485,57,1,0,0,1
-2.3108708,53.4464107,-5757618626424761626,,10692,4573224,88,1,0,0,0
-2.3077101,53.4257453,-216920937321455898,,5446,1186685,90,1,0,0,0
-2.3082375,53.4985508,-4928697039629564186,,2408,231947,125,0,0,1,0
-2.3063605,53.4473212,4994792913309042406,,22453,20165545,113,0,0,1,0
-2.3063799,53.4500178,7965642584559267558,,23285,21688341,48,0,0,0,1
-2.304842,53.4455274,5264465731082488550,,27505,30261352,12,1,0,0,0
-2.3016461,53.4194688,-6406849693434922266,,12350,6101799,91,0,0,1,0
-2.3016652,53.4221653,-1524254435643443482,,16786,11271197,102,0,2,0,0
-2.3018181,53.4437374,-3681896511934668058,,42641,72733106,65,0,0,0,1
-2.3019074,53.4563211,-1424174903181497626,,43144,74457693,132,2,4,0,0
-2.3019202,53.4581188,-7893421087524471066,,42314,71619959,130,1,0,0,1
-2.3001161,53.4158772,2576591799082665702,,11462,5255747,74,0,0,0,1
-2.3005921,53.4832899,-4458982131145969946,,19583,15340160,83,0,0,0,1
-2.2985927,53.4131845,-1600903935231875354,,11437,5232675,98,0,1,0,0
-2.2986368,53.4194763,-8420865694140217626,,29515,34846224,58,1,0,1,0
-2.2988198,53.4455427,5964035679653807846,,66815,178570240,110,0,0,0,3
-2.2989145,53.4590252,5482371376618436326,,59440,141327485,44,2,0,0,1
-2.2971447,53.4212778,-9087925838978185498,,52992,112327162,79,0,1,1,1
-2.2971887,53.4275697,7947607257456283366,,71063,201999017,68,0,0,1,1
-2.2975091,53.4734103,-2870515216462218522,,44864,80511519,300,1,2,2,2
-2.2955901,53.4140908,4276783679812051686,,39716,63095781,63,0,1,0,0
-2.2955964,53.4149896,8211603441893608166,,45422,82527259,35,0,0,0,1
-2.2956088,53.4167873,-7931807062581964058,,56674,128478854,56,0,1,0,0
-2.29564,53.4212815,-4799466796873034010,,80348,258232786,70,0,1,0,0
-2.2956525,53.4230792,1358358914761333478,,87310,304926594,36,0,0,3,0
-2.295665,53.4248769,-2596955060983918874,,92829,344693476,9,0,0,0,1
-2.2958274,53.4482467,4928154817473603302,,97418,379616309,68,1,0,2,0
-2.2943404,53.4509469,-5936316650318631194,,111950,501313125,52,3,3,0,0
-2.2925133,53.4042109,-6693056573979267354,,6414,1645874,101,1,0,0,0
-2.2925442,53.4087051,-2189844426926030106,,42794,73254577,40,0,0,1,0
-2.2926059,53.4176936,-6502341286313663770,,162329,1054029653,71,0,2,2,1
-2.2926244,53.4203901,-6588224948375003418,,178614,1276129485,64,1,1,1,3
-2.2910522,53.4105065,5464629807399410406,,137392,755070992,59,0,1,0,1
-2.2910583,53.4114054,3326442415985405670,,160816,1034473350,72,1,1,0,0
-2.2910706,53.413203,-2591732382517739802,,202302,1637056040,54,3,2,0,1
-2.2914644,53.4707287,3691857603799398118,,85734,294014984,169,1,1,1,2
-2.2915692,53.4860088,-4732525821871735066,,36206,52435418,192,1,2,3,0
-2.2916433,53.4967948,3033157763105195750,,14407,8302951,28,1,0,0,0
-2.2895356,53.4087125,-9115759044473533722,,199391,1590279656,113,0,1,3,2
-2.2895479,53.4105102,6685257941641000678,,284491,2147483647,59,3,2,1,2
-2.2895845,53.4159032,1990829068792435430,,410063,2147483647,88,3,8,2,7
-2.289609,53.4194986,-8026178541782673690,,405683,2147483647,30,1,3,3,1
-2.2897619,53.4419696,920152757153068774,,219913,1934478667,115,1,2,0,6
-2.2898966,53.461744,2843093185080219366,,133503,712926277,84,0,1,1,1
-2.2880557,53.4123115,-3012122039627429146,,671882,877176201,47,7,6,3,3
-2.2883357,53.4536581,6010123522684398310,,189586,1437714607,48,1,1,1,1
-2.2883783,53.45995,-2057147201209041178,,158842,1009232032,117,1,5,4,4
-2.2883905,53.4617476,-941696707904593178,,150241,902897294,67,1,1,1,0
-2.2884698,53.4734325,-6710936708191002906,,95298,363275639,28,0,0,0,1
-2.2885919,53.4914091,1555772616737108710,,29418,34617541,108,1,1,0,1
-2.2865574,53.413214,8439564847778172646,,1227068,98349015,73,7,9,7,7
-2.2865634,53.4141128,2244086235940656870,,1179182,2147483647,82,5,11,6,7
-2.2867207,53.4374827,-2349880479014563098,,351493,646941420,56,3,3,2,1
-2.2867389,53.4401792,7525227969251110630,,319514,2147483647,100,3,1,0,4
-2.286745,53.441078,6347449505222038246,,310043,2147483647,85,2,5,0,2
-2.286751,53.4419768,357805557939255014,,301087,2147483647,103,1,6,4,0
-2.2868783,53.4608524,-5360753529994101018,,172723,1193330214,262,7,2,6,8
-2.2869632,53.4734361,-4144499965463709978,,105582,445907682,55,2,0,1,1
-2.2869875,53.4770314,-5173337496595073306,,87862,308789453,62,1,1,0,0
-2.2850589,53.4141164,-2326150663615603994,,1926750,2147483647,82,11,11,15,11
-2.2852396,53.4410816,3494728817488889574,,356858,798949844,58,2,2,1,2
-2.2852697,53.4455758,9159716689765476070,,306159,2147483647,138,2,6,6,9
-2.285336,53.455463,3664201152879626982,,226762,2056850849,63,2,1,0,2
-2.2854808,53.477035,8228860068373562086,,96587,373166941,72,1,1,1,0
-2.2835186,53.4087269,3087112355122137830,,6848487,2147483647,85,38,52,37,43
-2.2837761,53.4473771,-5459693333498696986,,323508,2147483647,72,1,1,2,1
-2.2838241,53.4545678,-7670590484454127898,,257741,2147483647,158,4,6,6,6
-2.2840403,53.4869258,6967852294729861862,,55816,124619823,55,1,0,0,0
-2.2841966,53.5102954,3314777426739044070,,4980,992331,79,0,0,0,1
-2.282056,53.4150224,-8879952954009294106,,3550660,1776512028,50,15,16,15,19
-2.2821989,53.4365946,6065747358238092006,,554074,2147483647,55,2,1,2,1
-2.2825093,53.483334,8257212215671278310,,78083,243881900,88,0,0,1,1
-2.282593,53.4959177,1688626734282462950,,28188,31783008,22,0,0,1,1
-2.280516,53.4096329,-6273292361791023386,,14970307,807482546,5,4,5,4,3
-2.2806759,53.4339016,6531833516955834086,,711122,2147483647,66,2,0,3,4
-2.2807411,53.4437888,-6316401358366248218,,446300,2147483647,58,1,2,3,1
-2.2807767,53.4491819,1250167104052299494,,366673,1083001447,75,5,4,2,1
-2.2807886,53.4509795,-7274250121121723674,,345020,466603312,132,9,4,5,3
-2.2808064,53.4536761,1379323443210039014,,315577,2147483647,99,3,1,3,4
-2.2809073,53.4689563,544533492269292262,,182238,1328440980,210,1,7,6,3
-2.2809252,53.4716528,-6536709207068584218,,161733,1046306999,106,1,2,2,1
-2.2789999,53.4078387,125028254233245414,,28217377,1633569346,20,19,20,20,19
-2.2790235,53.4114341,1397196653590858470,,9866481,2147483647,47,36,22,30,30
-2.2791472,53.4303098,-3719518425392101658,,973725,2147483647,17,3,1,2,1
-2.2792061,53.4392982,2688314833196445414,,585644,834297357,130,11,8,9,11
-2.2792592,53.4473877,-4742144674462263578,,421005,2147483647,117,4,3,5,3
-2.279271,53.4491854,-3634174672891584794,,394956,1944664459,129,5,2,3,3
-2.2794955,53.4833411,-2985987379193712922,,90104,324754732,79,0,1,1,0
-2.2775074,53.4096399,4947301433501199078,,12417171,2147483647,82,59,61,55,51
-2.2777067,53.4402005,1856372631446302438,,599190,1476277322,90,9,4,4,6
-2.2777125,53.4410994,-6327396498288151834,,575657,370364587,118,6,7,9,5
-2.2777301,53.4437959,-366145251308531994,,514135,1983489309,66,4,3,3,3
-2.2778182,53.4572784,1370754339500562150,,319766,2147483647,76,3,3,3,2
-2.2778299,53.4590761,4714336420723943142,,300848,2147483647,50,2,1,2,0
-2.2778945,53.4689633,-1560354728843561242,,207211,1717468569,32,0,0,0,1
-2.2779004,53.4698621,-1556448238592789786,,199338,1589429819,82,2,1,2,3
-2.2779474,53.4770528,-8535380428958730522,,140242,786716140,61,0,1,1,1
-2.2760031,53.4096434,-8820616222601541914,,7824979,1080979408,58,31,34,24,38
-2.2760206,53.4123399,5726773707050736358,,5992660,1960061541,73,28,39,30,37
-2.276143,53.4312156,-994356348131164442,,1013632,2147483647,66,7,7,4,6
-2.2761954,53.4393052,2476614203591677670,,654250,2147483647,84,7,4,10,1
-2.2762246,53.4437994,-5678218201772311834,,539839,2147483647,150,5,10,8,5
-2.2763064,53.4563831,-208086630783149338,,346906,518800250,110,0,2,3,8
-2.2763122,53.4572819,-5085592797082956058,,336632,237892822,89,3,6,8,3
-2.2763297,53.4599785,-938212887150026010,,307154,2147483647,265,9,8,7,10
-2.2763414,53.4617761,-399428463084597530,,288410,2147483647,50,2,0,2,1
-2.2744872,53.4078492,5587628396275936998,,3330387,1277686127,46,10,15,10,11
-2.274493,53.408748,-154122749003444506,,3932411,79092275,56,20,18,14,18
-2.2746959,53.4402075,-7173369861790438682,,647104,2147483647,89,8,6,4,8
-2.2747249,53.4447017,-6087113180199494938,,539594,2147483647,50,3,0,1,2
-2.2747365,53.4464994,-632038895201866010,,504890,1606626090,92,10,3,3,6
-2.2747423,53.4473982,3042815643031064294,,488893,970755785,72,3,2,1,4
-2.2747539,53.4491959,6640224095240627942,,459181,2147483647,37,0,2,2,0
-2.274812,53.4581843,-4627156492735091994,,340624,346029624,19,1,0,0,1
-2.2748178,53.4590831,3730736217694112486,,330484,73827277,69,2,1,1,3
-2.2730118,53.4123469,-3201484322756805914,,2738075,2147483647,77,21,22,21,20
-2.2731213,53.4294249,-8789908181581459738,,1113328,2147483647,65,8,10,9,6
-2.2732078,53.4429075,-4842740103576091930,,588885,986526301,17,0,0,0,1
-2.2732714,53.4527947,2616356044115728102,,418954,2147483647,55,2,0,4,6
-2.2715074,53.4123503,-2913805330674472218,,1669876,2147483647,69,13,9,18,11
-2.2716392,53.4330237,1585952286364752614,,885287,1284596090,46,4,3,4,4
-2.2717081,53.4438097,-1287406204744597786,,571750,191023530,125,11,10,11,6
-2.2717196,53.4456074,-7710881299375691034,,537396,2147483647,65,1,2,2,4
-2.2717368,53.4483039,-8606497867196690714,,491623,1077826511,70,0,3,2,2
-2.2718402,53.464483,-2675760929011003674,,290852,2147483647,3,0,0,1,0
-2.2718862,53.4716737,-3592870802536568090,,217693,1895610921,98,2,3,1,2
-2.2719667,53.4842574,1434283704496870,,108482,470740472,3,0,1,0,0
-2.2720531,53.4977398,2270655851764042470,,35778,51203910,114,0,1,0,1
-2.270003,53.4123537,8289595978423360230,,985553,197929744,49,8,2,8,4
-2.2700942,53.4267352,7912825851091262182,,1082233,2147483647,15,2,2,0,2
-2.2701627,53.4375213,-2508114947966684442,,704001,2147483647,131,12,6,10,8
-2.2701855,53.4411166,-1478567647357840666,,619245,2147483647,42,3,2,4,6
-2.2702026,53.4438132,-6613529891886863642,,565905,2147483647,141,2,3,10,5
-2.2702083,53.444712,-4935060519600114970,,549733,2147483647,27,4,0,0,1
-2.270254,53.4519027,-5846948052282024218,,441267,2147483647,99,4,4,6,1
-2.2702711,53.4545992,8670363719230322406,,407210,2147483647,85,2,4,3,2
-2.2702997,53.4590934,-8753471821317727514,,354901,743248163,187,8,3,4,10
-2.2703969,53.4743736,-1459928735461744922,,196749,1548412476,44,0,4,2,3
-2.2704026,53.4752724,7195682581616002790,,188249,1417513200,79,1,3,2,1
-2.2706775,53.5184163,1154897302428565222,,2772,307576,195,1,0,0,0
-2.2685836,53.4258398,2388967691014491878,,963816,2147483647,77,6,3,9,7
-2.268595,53.4276374,-6879806262695526682,,918504,2147483647,34,1,4,3,4
-2.2686006,53.4285363,-116449878521627930,,894595,1947287823,53,2,5,7,7
-2.2686914,53.4429177,-3074028549942443290,,566997,2147483647,113,5,6,9,6
-2.2688277,53.4644898,9154257567099722470,,299644,2147483647,53,3,1,3,2
-2.2688391,53.4662875,-5715516705906963738,,281056,2147483647,114,9,1,2,3
-2.2689017,53.4761747,2296365626397477606,,183350,1344699266,85,2,5,1,3
-2.269044,53.4986455,-3538317986730980634,,34946,48849357,79,0,1,0,0
-2.2669829,53.4105628,-1058014846724639002,,208073,1731777058,5,0,0,0,1
-2.2672763,53.4573025,6181454640530078438,,373932,1298065739,137,5,0,4,9
-2.2673724,53.4725827,-2910062596995826970,,219848,1933341496,382,6,10,9,9
-2.267378,53.4734816,-5382282617366181146,,211150,1783389628,289,8,4,6,8
-2.2674969,53.4923571,-7317370898769494298,,63671,162160946,25,0,1,0,1
-2.2675308,53.4977501,-4168819843926216986,,39101,61155747,79,1,0,1,0
-2.2655515,53.4222511,2569002052646554342,,618803,2147483647,70,6,5,2,4
-2.2657254,53.4501152,5288571012489448166,,438165,2147483647,48,0,3,0,3
-2.2657872,53.4600024,-1280341062552902938,,342032,384495391,232,10,6,7,5
-2.2659052,53.4788779,9170032080984479462,,162221,1052635452,216,1,3,2,5
-2.2659446,53.4851698,9189165521851886310,,110859,491590616,493,3,6,4,6
-2.265984,53.4914616,-6191107685738795290,,69596,193748269,68,1,0,0,1
-2.2661869,53.5238195,3458262264821615334,,1283,65886,85,0,0,0,1
-2.2639798,53.4114683,3918830831337348838,,90193,325396327,32,0,0,0,1
-2.2641248,53.4348382,642595021640285926,,537500,2147483647,49,5,3,1,1
-2.2641304,53.4357371,-4791402683534345498,,532420,2147483647,9,0,1,0,0
-2.2642643,53.4573092,6606389088641780454,,358685,851258188,158,6,4,2,7
-2.2642811,53.4600057,-2094136700376243482,,335042,195172437,178,5,2,7,6
-2.2642867,53.4609046,2786209257130086118,,327048,2147483647,219,6,4,7,4
-2.2646505,53.5193287,-8939779038616943898,,2718,295641,222,0,1,0,0
-2.2625475,53.4231566,4620571431220990694,,364468,1018529363,172,7,7,12,7
-2.2626251,53.4357404,-8075047445361915162,,468181,177806471,69,2,4,2,0
-2.2626307,53.4366392,6994889169561344742,,466506,115213134,8,1,1,0,0
-2.2626529,53.4402346,8216016024094227174,,454402,2147483647,85,3,1,6,1
-2.262775,53.4600091,3244357800407432934,,325330,2147483647,211,6,4,6,12
-2.2627806,53.4609079,38243580955114214,,318081,2147483647,75,2,1,7,0
-2.2628084,53.4654021,-4531516378937873690,,280379,2147483647,106,3,2,2,1
-2.2628806,53.4770869,6431858480006093542,,176736,1249427456,396,9,3,8,6
-2.2629975,53.4959624,-1841649587650647322,,47902,91784978,113,2,0,1,0
-2.2630086,53.4977601,-2921963503772697882,,40505,65628000,120,1,0,0,0
-2.2610648,53.4267553,1881598345399029478,,335384,204330660,82,0,2,3,5
-2.2610703,53.4276541,-137584153853775130,,348096,551891007,38,2,1,0,1
-2.2612468,53.456417,7677795732125841126,,337399,258579686,101,1,2,2,2
-2.2612524,53.4573159,-8367947633423936794,,331588,103059748,85,1,3,5,2
-2.26128,53.46181,-2349345217599243546,,300153,2147483647,16,1,1,1,0
-2.2614403,53.4878763,8431840650930669286,,91827,337289889,238,2,0,1,2
-2.2615233,53.5013587,2488842698864223974,,28306,32050373,79,1,0,0,0
-2.2616452,53.521133,-8738942776945588506,,2106,177434,69,1,0,0,0
-2.2596202,53.4366458,8095299380258924262,,350957,631866870,11,1,0,0,0
-2.2596366,53.4393424,6928252925488064230,,358467,844979648,65,3,2,2,2
-2.259686,53.4474319,3679959816390162150,,354238,724434877,242,11,10,10,6
-2.2597903,53.4645098,-552839631580457242,,269151,2147483647,105,3,5,1,2
-2.2598123,53.4681052,-2491394981901634842,,242529,2147483647,99,1,0,5,2
-2.2598288,53.4708017,-4258331879003895066,,221390,1960550127,93,2,0,3,3
-2.2600213,53.5022609,6106692842358776550,,25654,26326961,98,0,0,1,0
-2.2600323,53.5040585,-500403159796771098,,21108,17822231,168,1,2,0,1
-2.2581422,53.4411433,-4556410478750301466,,317054,2147483647,66,3,3,2,3
-2.2581858,53.448334,2182611429018783462,,321221,2147483647,147,6,6,4,5
-2.2582295,53.4555247,8915947933731477222,,303155,2147483647,119,2,1,4,3
-2.2582404,53.4573224,5190865822862942950,,295831,2147483647,77,3,2,1,4
