x,y,name,mean,variance,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3
-2.2585137,53.5022641,,0,0,97,0,0,0,0
-2.2563012,53.3854182,,117,549,52,0,0,0,0
-2.256339,53.3917101,,1223,59896,70,0,0,0,0
-2.2563444,53.392609,,1697,115193,60,0,0,0,0
-2.2563498,53.3935078,,2354,221680,98,0,0,0,0
-2.2564472,53.4096871,,459467,2147483647,67,7,1,2,1
-2.256588,53.433057,,538862,2147483647,21,0,1,0,1
-2.2566368,53.4411466,,252982,2147483647,73,2,2,1,3
-2.2566693,53.4465396,,139644,780019639,53,1,0,0,0
-2.2566856,53.4492361,,100666,405348758,63,0,1,0,0
-2.2567127,53.4537303,,55478,123114719,74,1,0,0,0
-2.2567236,53.455528,,42895,73601021,76,0,0,0,0
-2.2567778,53.4645164,,9919,3936231,113,0,0,0,0
-2.2568539,53.4771001,,735,21664,21,0,0,0,0
-2.2568702,53.4797966,,385,5930,112,0,0,0,0
-2.2568919,53.4833919,,154,948,326,0,0,0,0
-2.2547924,53.3845226,,76,233,82,0,0,0,0
-2.25483,53.3908145,,805,25960,20,0,0,0,0
-2.2548568,53.3953087,,4022,647073,86,0,0,0,0
-2.2549214,53.4060949,,149477,893744089,77,2,1,1,0
-2.2549375,53.4087914,,298730,2147483647,115,4,5,4,3
-2.2551799,53.4492393,,106472,453458238,131,0,0,3,0
-2.2552824,53.4663173,,7747,2400934,129,0,0,0,0
-2.2554877,53.500473,,0,0,31,0,0,0,0
-2.2554932,53.5013718,,0,0,74,0,0,0,0
-2.253289,53.3845258,,71,204,102,0,0,0,0
-2.2532996,53.3863235,,144,834,107,0,0,0,0
-2.2533263,53.3908177,,731,21427,14,0,0,0,0
-2.2533317,53.3917165,,1005,40452,82,0,0,0,0
-2.2536635,53.4474449,,138292,764995918,100,1,1,1,0
-2.2537224,53.4573321,,37493,56229439,68,0,0,0,0
-2.2537654,53.4645228,,11592,5375140,72,0,0,0,1
-2.2537976,53.4699158,,4192,703009,104,1,0,0,0
-2.2539157,53.4896902,,32,43,143,0,0,0,0
-2.251759,53.3800347,,3,0,66,0,0,0,0
-2.2518227,53.3908209,,661,17524,60,0,0,0,0
-2.2518493,53.3953151,,3140,394446,52,0,0,0,0
-2.2520141,53.4231793,,788800,2147483647,25,3,2,1,1
-2.2521259,53.442055,,252312,2147483647,102,4,3,3,4
-2.2521791,53.4510434,,93538,349978237,2,0,0,0,0
-2.2522378,53.4609306,,22767,20734797,18,0,0,0,0
-2.2523392,53.4780085,,787,24790,11,0,0,0,0
-2.2502874,53.385431,,87,303,72,0,0,0,0
-2.250504,53.4222837,,703717,2147483647,35,5,4,1,1
-2.2506151,53.4411593,,277716,2147483647,71,0,2,1,1
-2.2507211,53.4591361,,31908,40727311,69,0,1,0,0
-2.2507582,53.465428,,11274,5084324,67,0,0,0,0
-2.2508271,53.4771129,,1051,44190,26,0,0,0,0
-2.2509439,53.4968872,,3,0,84,0,0,0,0
-2.248763,53.3818387,,16,10,68,0,0,0,0
-2.2488889,53.4034111,,30947,38309511,6,0,0,0,0
-2.2489099,53.4070064,,82155,269981187,5,0,0,0,0
-2.2489572,53.4150961,,378408,1432737939,119,6,3,4,8
-2.2490098,53.4240845,,638784,2147483647,40,2,5,4,1
-2.2490518,53.4312752,,541987,2147483647,125,3,6,10,8
-2.2491413,53.4465555,,166277,1105927531,70,1,1,2,0
-2.2491992,53.4564428,,49552,98216988,97,1,1,1,1
-2.2494471,53.498688,,1,0,51,0,0,0,0
-2.2494577,53.5004857,,0,0,12,0,0,0,0
-2.2494683,53.5022834,,0,0,96,0,0,0,0
-2.2472857,53.3863361,,100,403,74,0,0,0,0
-2.2474736,53.4186946,,453304,2147483647,35,2,2,4,0
-2.2474893,53.4213911,,530834,2147483647,18,1,2,0,0
-2.2475468,53.4312784,,512739,1926125437,92,5,3,6,5
-2.2475625,53.4339749,,452615,2147483647,8,1,1,0,2
-2.2476933,53.4564459,,51330,105392098,97,0,2,1,0
-2.2477614,53.4681308,,7719,2383844,180,0,0,0,1
-2.2477718,53.4699285,,5484,1203075,138,0,0,0,0
-2.2479397,53.4986912,,2,0,48,0,0,0,0
-2.2457615,53.3827438,,21,19,66,0,0,0,0
-2.2457822,53.3863392,,90,327,30,0,0,0,0
-2.2457978,53.3890357,,230,2131,41,0,0,0,0
-2.245803,53.3899346,,313,3926,20,0,0,0,0
-2.245995,53.4231919,,496622,1275421193,108,3,5,5,4
-2.2460469,53.4321803,,466202,103858778,45,3,3,1,1
-2.2461665,53.4528537,,84191,283529813,99,1,1,2,0
-2.2461769,53.4546513,,67104,180119241,43,0,0,0,1
-2.2461977,53.4582467,,41048,67400272,85,1,0,0,0
-2.2462029,53.4591455,,36013,51878997,36,0,0,0,0
-2.2464479,53.5013908,,0,0,103,0,0,0,0
-2.2443045,53.3908365,,375,5646,37,0,0,0,0
-2.2443097,53.3917354,,506,10251,50,0,0,0,0
-2.2443148,53.3926342,,680,18513,66,0,0,0,0
-2.2444747,53.4204985,,378535,1436582883,62,3,1,3,5
-2.2445521,53.4339811,,408732,2147483647,97,7,3,3,9
-2.2446141,53.4447672,,199210,1587386343,55,2,2,0,2
-2.2447849,53.4744289,,2452,240545,111,0,0,0,0
-2.2427906,53.3890419,,181,1323,54,0,0,0,0
-2.2430829,53.4402761,,276559,2147483647,55,1,1,0,0
-2.2431343,53.4492645,,128122,656617622,87,3,0,2,1
-2.2431805,53.457354,,48587,94429167,90,0,0,0,0
-2.2432114,53.4627471,,21960,19290795,72,0,0,0,0
-2.243268,53.4726343,,3716,552570,300,0,1,0,0
-2.243304,53.4789261,,957,36701,2,0,0,0,0
-2.2433452,53.4861168,,161,1046,2,0,0,0,0
-2.2412565,53.3836518,,23,22,16,0,0,0,0
-2.2414602,53.4196057,,258262,2147483647,120,4,4,4,3
-2.2414959,53.4258976,,370345,1191249860,145,5,8,3,6
-2.2415061,53.4276953,,383303,1581889266,67,3,2,4,3
-2.2415265,53.4312907,,381002,1511559424,58,2,1,0,2
-2.2415673,53.4384814,,295436,2147483647,75,1,1,1,1
-2.2415826,53.441178,,250814,2147483647,46,1,2,0,3
-2.2417563,53.4717385,,4611,850648,456,0,1,0,0
-2.2417717,53.474435,,2676,286564,361,0,0,0,0
-2.2397683,53.3863514,,56,127,14,0,0,0,0
-2.2397784,53.3881491,,104,435,11,0,0,0,0
-2.239991,53.4259007,,327312,2147483647,121,5,6,2,4
-2.2400113,53.4294961,,349348,586802554,74,4,0,6,2
-2.2400214,53.4312937,,347908,546642351,51,1,1,2,3
-2.240062,53.4384845,,279854,2147483647,87,1,2,3,2
-2.2401178,53.4483717,,136300,743110241,91,1,1,1,3
-2.2401584,53.4555625,,62082,154170787,219,2,1,0,1
-2.2401635,53.4564613,,55424,122874578,84,1,1,0,1
-2.2401686,53.4573601,,49312,97270065,45,0,0,0,0
-2.2402143,53.4654497,,14771,8727410,67,0,0,0,0
-2.2402244,53.4672474,,10876,4731593,209,0,0,1,0
-2.2402549,53.4726404,,3986,635693,391,0,1,0,0
-2.2402753,53.4762357,,1898,144240,68,0,0,0,0
-2.2403007,53.4807299,,691,19111,2,0,0,0,0
-2.2383,53.3926464,,395,6260,49,0,0,0,0
-2.2384106,53.412421,,68348,186858195,3,0,0,0,0
-2.2385668,53.4402852,,240606,2147483647,73,1,4,2,1
-2.2386777,53.4600597,,34147,46642186,35,0,0,0,1
-2.2387635,53.4753399,,2369,224547,475,0,0,0,0
-2.2367614,53.3863574,,43,75,32,0,0,0,0
-2.2367813,53.3899528,,144,830,17,0,0,0,0
-2.2368213,53.3971436,,1350,72964,65,0,0,0,0
-2.2369212,53.4151206,,89328,319183991,58,0,2,1,0
-2.2369363,53.4178171,,129557,671406341,149,1,3,3,1
-2.2369563,53.4214125,,188759,1425204907,33,2,0,2,0
-2.2369863,53.4268055,,261842,2147483647,12,0,0,1,0
-2.2370564,53.4393893,,236628,2147483647,98,0,3,1,0
-2.2370614,53.4402882,,226593,2053775694,84,0,2,5,2
-2.2370864,53.4447824,,171874,1181636820,47,0,1,1,0
-2.2371566,53.4573662,,48772,95151721,150,3,0,1,0
-2.2373121,53.4852301,,248,2469,88,0,0,0,0
-2.2373322,53.4888255,,95,366,48,0,0,0,0
-2.2352232,53.3800685,,1,0,3,0,0,0,0
-2.235248,53.3845627,,20,16,39,0,0,0,0
-2.2352579,53.3863604,,37,56,17,0,0,0,0
-2.2354168,53.4151235,,74821,223931519,75,1,0,1,0
-2.2356157,53.4510773,,96822,374986100,125,0,2,0,3
-2.2357503,53.4753459,,2473,244700,640,0,0,0,1
-2.2357852,53.4816378,,618,15297,141,0,0,0,0
-2.2683118,53.3826952,,41,68,30,0,0,0,0
-2.268357,53.389886,,1004,40334,86,0,0,0,0
-2.268578,53.4249409,,913706,2147483647,3,0,0,0,0
-2.2686801,53.44112,,137897,760624055,77,2,2,2,0
-2.2687482,53.4519061,,33654,45305764,16,0,0,0,0
-2.2687539,53.4528049,,29509,34832589,95,0,0,1,2
-2.2688334,53.4653887,,3486,486244,226,0,0,0,0
-2.2688789,53.4725793,,778,24228,11,0,0,0,0
-2.2689074,53.4770735,,272,2965,2,0,0,0,0
-2.2690269,53.495949,,1,0,43,0,0,0,0
-2.269061,53.501342,,0,0,60,0,0,0,0
-2.2690667,53.5022408,,0,0,13,0,0,0,0
-2.2668028,53.3817997,,24,23,84,0,0,0,0
-2.2668309,53.386294,,222,1977,30,0,0,0,0
-2.2668647,53.391687,,2044,167205,79,0,0,0,0
-2.2671803,53.4420223,,137871,760338597,52,1,1,1,1
-2.2672142,53.4474153,,70201,197128892,207,2,3,1,1
-2.2673159,53.4635944,,5586,1248578,45,0,0,0,0
-2.2674686,53.4878629,,17,12,73,0,0,0,0
-2.2675139,53.4950536,,1,0,37,0,0,0,0
-2.2675195,53.4959524,,1,0,59,0,0,0,0
-2.2675478,53.5004465,,0,0,75,0,0,0,0
-2.2675592,53.5022442,,0,0,85,0,0,0,0
-2.3449894,53.3833969,,0,0,124,0,0,0,0
-2.345033,53.38879,,0,0,40,0,0,0,0
-2.3434716,53.3816036,,0,0,125,0,0,0,0
-2.3434933,53.3843001,,0,0,36,0,0,0,0
-2.3435005,53.385199,,0,0,84,0,0,0,0
-2.3435367,53.3896932,,0,0,49,0,0,0,0
-2.3435802,53.3950862,,0,0,27,0,0,0,0
-2.3435874,53.3959851,,0,0,18,0,0,0,0
-2.3436454,53.4031758,,0,0,99,0,0,0,0
-2.3436961,53.4094676,,0,0,31,0,0,0,0
-2.3437759,53.4193548,,0,0,26,0,0,0,0
-2.3438558,53.429242,,0,0,66,0,0,0,0
-2.3438703,53.4310397,,0,0,82,0,0,0,0
-2.3443284,53.487666,,0,0,14,0,0,0,0
-2.3443722,53.493059,,0,0,6,0,0,0,0
-2.3444378,53.5011484,,0,0,66,0,0,0,0
-2.3419827,53.3834056,,0,0,36,0,0,0,0
-2.3421053,53.3986859,,0,0,84,0,0,0,0
-2.3422352,53.414865,,0,0,30,0,0,0,0
-2.3425099,53.4490207,,0,0,95,0,0,0,0
-2.3425533,53.4544137,,0,0,79,0,0,0,0
-2.3428069,53.4858727,,0,0,6,0,0,0,0
-2.3428214,53.4876704,,0,0,53,0,0,0,0
-2.3428504,53.4912657,,0,0,19,0,0,0,0
-2.3404578,53.3807134,,0,0,65,0,0,0,0
-2.3406085,53.399589,,0,0,67,0,0,0,0
-2.3406732,53.4076786,,0,0,65,0,0,0,0
-2.3407954,53.4229588,,0,0,48,0,0,0,0
-2.340997,53.4481262,,0,0,37,0,0,0,0
-2.3410691,53.4571145,,0,0,55,0,0,0,0
-2.3412566,53.4804841,,0,0,97,0,0,0,0
-2.3413144,53.4876747,,0,0,56,0,0,0,0
-2.3413649,53.4939665,,0,0,36,0,0,0,0
-2.3389831,53.384313,,0,0,102,0,0,0,0
-2.3392764,53.4211654,,1,0,14,0,0,0,0
-2.3392907,53.4229631,,1,0,32,0,0,0,0
-2.3395344,53.4535235,,0,0,30,0,0,0,0
-2.339757,53.4813872,,0,0,190,0,0,0,0
-2.3397642,53.482286,,0,0,8,0,0,0,0
-2.3397714,53.4831848,,0,0,6,0,0,0,0
-2.3374655,53.3825196,,0,0,46,0,0,0,0
-2.3376149,53.4013953,,0,0,62,0,0,0,0
-2.3379357,53.4418429,,0,0,3,0,0,0,0
-2.3383146,53.4894809,,0,0,50,0,0,0,0
-2.3360755,53.3969053,,0,0,51,0,0,0,0
-2.3361535,53.4067925,,1,0,15,0,0,0,0
-2.3363238,53.4283646,,3,0,65,0,0,0,0
-2.3364872,53.4490378,,0,0,26,0,0,0,0
-2.3365298,53.4544308,,0,0,74,0,0,0,0
-2.336544,53.4562285,,0,0,61,0,0,0,0
-2.3368146,53.490384,,0,0,74,0,0,0,0
-2.3368431,53.4939793,,0,0,29,0,0,0,0
-2.3345364,53.3924153,,0,0,53,0,0,0,0
-2.334614,53.4023026,,1,0,38,0,0,0,0
-2.334621,53.4032014,,1,0,42,0,0,0,0
-2.3346422,53.4058979,,2,0,66,0,0,0,0
-2.3346704,53.4094933,,3,0,44,0,0,0,0
-2.3347693,53.422077,,5,1,105,0,0,0,0
-2.3348117,53.42747,,5,1,99,0,0,0,0
-2.3349461,53.4445479,,1,0,84,0,0,0,0
-2.3349532,53.4454467,,1,0,87,0,0,0,0
-2.3350169,53.4535362,,0,0,95,0,0,0,0
-2.3352862,53.4876918,,0,0,21,0,0,0,0
-2.3353145,53.4912871,,0,0,72,0,0,0,0
-2.3353216,53.4921859,,0,0,22,0,0,0,0
-2.3331099,53.4023068,,2,0,59,0,0,0,0
-2.3331521,53.4076998,,4,0,30,0,0,0,0
-2.3331943,53.4130929,,6,1,66,0,0,0,0
-2.3332505,53.4202836,,8,2,20,0,0,0,0
-2.3333209,53.4292719,,7,1,33,0,0,0,0
-2.3334406,53.4445521,,1,0,68,0,0,0,0
-2.3334828,53.4499451,,0,0,85,0,0,0,0
-2.3338074,53.4912913,,0,0,60,0,0,0,0
-2.3315849,53.3996145,,2,0,46,0,0,0,0
-2.3317739,53.4238831,,11,5,48,0,0,0,0
-2.3319491,53.446354,,2,0,46,0,0,0,0
-2.3320192,53.4553423,,0,0,97,0,0,0,0
-2.3320262,53.4562411,,0,0,92,0,0,0,0
-2.3322721,53.4877002,,0,0,51,0,0,0,0
-2.3323424,53.4966884,,0,0,26,0,0,0,0
-2.3300462,53.3951244,,1,0,25,0,0,0,0
-2.3301367,53.4068093,,8,2,87,0,0,0,0
-2.33029,53.4265838,,15,10,61,0,0,0,0
-2.3303039,53.4283815,,14,8,56,0,0,0,0
-2.3303179,53.4301791,,13,7,66,0,0,0,0
-2.3284316,53.3807471,,0,0,63,0,0,0,0
-2.3285701,53.3987239,,4,0,40,0,0,0,0
-2.328584,53.4005216,,5,1,73,0,0,0,0
-2.3286048,53.4032181,,7,2,60,0,0,0,0
-2.3286186,53.4050158,,9,3,81,0,0,0,0
-2.3287574,53.4229926,,23,22,48,0,0,0,0
-2.3287643,53.4238914,,23,22,26,0,0,0,0
-2.3289449,53.4472611,,4,0,88,0,0,0,0
-2.3292301,53.4841132,,0,0,23,0,0,0,0
-2.3293416,53.4984944,,0,0,8,0,0,0,0
-2.3269283,53.3807512,,0,0,79,0,0,0,0
-2.3270386,53.3951327,,3,0,67,0,0,0,0
-2.3270938,53.4023234,,9,3,35,0,0,0,0
-2.3272181,53.4185025,,32,43,5,0,0,0,0
-2.3272388,53.4211991,,33,46,76,0,0,0,0
-2.3272871,53.4274909,,30,38,208,0,0,0,0
-2.327294,53.4283897,,30,36,35,0,0,0,0
-2.3274254,53.4454676,,7,2,89,0,0,0,0
-2.3274323,53.4463665,,6,1,70,0,0,0,0
-2.3275084,53.4562536,,1,0,77,0,0,0,0
-2.3277995,53.4940045,,0,0,61,0,0,0,0
-2.3254868,53.3888449,,1,0,44,0,0,0,0
-2.3255555,53.3978333,,7,2,3,0,0,0,0
-2.3256241,53.4068217,,23,21,85,0,0,0,0
-2.3256791,53.4140125,,39,62,51,0,0,0,0
-2.3256928,53.4158101,,42,73,65,0,0,0,0
-2.3257203,53.4194055,,46,88,61,0,0,0,0
-2.3257753,53.4265962,,44,80,55,0,0,0,0
-2.3257822,53.427495,,43,75,62,0,0,0,0
-2.3258372,53.4346857,,29,35,11,0,0,0,0
-2.3259474,53.4490671,,6,1,82,0,0,0,0
-2.326306,53.4958062,,0,0,42,0,0,0,0
-2.323915,53.3798606,,0,0,33,0,0,0,0
-2.3239491,53.3843548,,0,0,10,0,0,0,0
-2.3240311,53.3951409,,6,1,45,0,0,0,0
-2.3240516,53.3978374,,9,3,58,0,0,0,0
-2.3240721,53.400534,,14,8,88,0,0,0,0
-2.3241541,53.41132,,47,89,50,0,0,0,0
-2.3242362,53.4221061,,67,179,70,0,0,0,0
-2.3242773,53.4274991,,60,147,34,0,0,0,0
-2.3244143,53.4454758,,14,8,44,0,0,0,0
-2.3247162,53.4850244,,0,0,49,0,0,0,0
-2.3247918,53.4949115,,0,0,103,0,0,0,0
-2.324833,53.5003045,,0,0,68,0,0,0,0
-2.3224661,53.3870554,,1,0,40,0,0,0,0
-2.3225613,53.3996392,,17,12,23,0,0,0,0
-2.3226157,53.4068299,,45,81,19,0,0,0,0
-2.322643,53.4104253,,61,153,47,0,0,0,0
-2.3227179,53.4203125,,93,345,27,0,0,0,0
-2.3227724,53.4275032,,84,286,61,0,0,0,0
-2.3229224,53.4472776,,15,9,70,0,0,0,0
-2.322936,53.4490753,,12,5,40,0,0,0,0
-2.3229497,53.4508729,,9,3,94,0,0,0,0
-2.3232571,53.4913203,,0,0,24,0,0,0,0
-2.3232913,53.4958144,,0,0,69,0,0,0,0
-2.3232982,53.4967133,,0,0,34,0,0,0,0
-2.3209153,53.3807675,,0,0,64,0,0,0,0
-2.320922,53.3816664,,0,0,22,0,0,0,0
-2.3211861,53.4167212,,120,581,40,0,0,0,0
-2.3212268,53.4221142,,129,675,32,0,0,0,0
-2.3212878,53.4302038,,104,438,74,0,0,0,0
-2.3213964,53.4445852,,30,37,60,0,0,0,0
-2.3214168,53.4472817,,21,18,3,0,0,0,0
-2.3214439,53.450877,,12,6,82,0,0,0,0
-2.3214575,53.4526747,,9,3,66,0,0,0,0
-2.3217908,53.4967173,,0,0,55,0,0,0,0
-2.3194928,53.3915577,,7,2,40,0,0,0,0
-2.3195736,53.4023438,,50,100,48,0,0,0,0
-2.3195804,53.4032426,,56,128,68,0,0,0,0
-2.3197018,53.4194218,,177,1265,66,0,0,0,0
-2.3197288,53.4230171,,178,1280,37,0,0,0,0
-2.3197828,53.4302078,,144,832,101,0,0,0,0
-2.3197963,53.4320055,,130,684,121,0,0,0,0
-2.3198909,53.4445892,,41,70,27,0,0,0,0
-2.3199044,53.4463869,,33,44,80,0,0,0,0
-2.3199111,53.4472857,,29,35,70,0,0,0,0
-2.3202292,53.4895308,,0,0,2,0,0,0,0
-2.3202427,53.4913284,,0,0,98,0,0,0,0
-2.320297,53.498519,,0,0,116,0,0,0,0
-2.317969,53.3888652,,5,1,31,0,0,0,0
-2.3180227,53.3960559,,24,23,7,0,0,0,0
-2.3181166,53.4086397,,143,822,15,0,0,0,0
-2.3182509,53.4266165,,229,2102,135,0,0,1,0
-2.3184122,53.4481886,,35,51,88,0,0,0,0
-2.3187086,53.4877371,,0,0,40,0,0,0,0
-2.3187423,53.4922313,,0,0,70,0,0,0,0
-2.3187625,53.4949278,,0,0,106,0,0,0,0
-2.3187828,53.4976242,,0,0,82,0,0,0,0
-2.3187895,53.4985231,,0,0,108,0,0,0,0
-2.318803,53.5003207,,0,0,69,0,0,0,0
-2.3165188,53.3960599,,32,41,55,0,0,0,0
-2.3166324,53.4113402,,247,2444,25,0,0,0,0
-2.3166391,53.4122391,,262,2753,37,0,0,0,0
-2.3167059,53.4212275,,343,4717,79,0,0,0,0
-2.3169267,53.4508891,,33,44,60,0,0,0,0
-2.3169468,53.4535856,,21,18,41,0,0,0,0
-2.3169602,53.4553832,,16,10,4,0,0,0,0
-2.3148955,53.3798847,,0,0,49,0,0,0,0
-2.3150018,53.3942662,,29,35,52,0,0,0,0
-2.315035,53.3987604,,72,207,35,0,0,0,0
-2.3151147,53.4095465,,298,3570,31,0,0,0,0
-2.3151812,53.4185349,,463,8594,23,0,0,0,0
-2.3152211,53.423928,,460,8476,24,0,0,0,0
-2.3152611,53.429321,,386,5963,47,0,0,0,0
-2.315361,53.4428035,,130,683,62,0,0,0,0
-2.3153743,53.4446012,,105,449,112,0,0,0,0
-2.3154076,53.4490954,,58,137,55,0,0,0,0
-2.3154209,53.4508931,,45,81,63,0,0,0,0
-2.3154409,53.4535896,,29,35,59,0,0,0,0
-2.3156945,53.4877452,,0,0,86,0,0,0,0
-2.315768,53.4976323,,0,0,37,0,0,0,0
-2.3157813,53.4994299,,0,0,17,0,0,0,0
-2.3135244,53.3978656,,82,272,19,0,0,0,0
-2.3135377,53.3996632,,114,526,27,0,0,0,0
-2.3136369,53.4131459,,532,11331,64,0,0,0,0
-2.3137097,53.4230331,,639,16336,71,0,0,0,0
-2.3137163,53.4239319,,629,15862,80,0,0,0,0
-2.313882,53.4464029,,114,521,101,0,0,0,0
-2.3139019,53.4490994,,79,251,34,0,0,0,0
-2.3141808,53.4868503,,0,0,63,0,0,0,0
-2.3142406,53.4949398,,0,0,70,0,0,0,0
-2.3119022,53.3816903,,1,0,65,0,0,0,0
-2.3119679,53.3906788,,22,19,81,0,0,0,0
-2.3119745,53.3915776,,27,30,99,0,0,0,0
-2.3119942,53.3942741,,52,109,76,0,0,0,0
-2.3120403,53.400566,,182,1333,34,0,0,0,0
-2.3120601,53.4032626,,279,3134,26,0,0,0,0
-2.3120864,53.4068579,,443,7863,37,0,0,0,0
-2.3120996,53.4086556,,532,11337,48,0,0,0,0
-2.3121061,53.4095544,,576,13301,21,0,0,0,0
-2.3124094,53.450901,,81,268,61,0,0,0,0
-2.3124226,53.4526986,,62,154,93,0,0,0,0
-2.3124292,53.4535975,,53,116,91,0,0,0,0
-2.3126738,53.4868543,,0,0,92,0,0,0,0
-2.312687,53.4886519,,0,0,63,0,0,0,0
-2.3126936,53.4895507,,0,0,75,0,0,0,0
-2.3105494,53.4023676,,336,4537,34,0,0,0,0
-2.310556,53.4032665,,386,5975,29,0,0,0,0
-2.3105756,53.405963,,555,12354,61,0,0,0,0
-2.3106477,53.4158503,,1146,52535,48,0,0,0,0
-2.3106543,53.4167491,,1173,55130,53,0,0,0,0
-2.3107067,53.4239398,,1170,54779,17,0,0,0,0
-2.3107199,53.4257375,,1114,49657,116,0,0,0,0
-2.3108314,53.4410177,,385,5936,57,0,0,0,0
-2.3108446,53.4428154,,316,4012,11,0,0,0,0
