x,y,name,mean,variance,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3
-2.0972987,53.5447498,,0,0,3,0,0,0,0
-2.097307,53.5483451,,0,0,129,0,0,0,0
-2.0973132,53.5510416,,0,0,64,0,0,0,0
-2.0973173,53.5528392,,0,0,56,0,0,0,0
-2.0973463,53.5654229,,0,0,12,0,0,0,0
-2.0955139,53.4225085,,0,0,9,0,0,0,0
-2.0955219,53.4261039,,0,0,95,0,0,0,0
-2.0955341,53.431497,,0,0,35,0,0,0,0
-2.0955563,53.4413843,,0,0,58,0,0,0,0
-2.0955725,53.4485751,,0,0,85,0,0,0,0
-2.0956454,53.4809335,,0,0,129,0,0,0,0
-2.0957042,53.5069999,,0,0,77,0,0,0,0
-2.0957063,53.5078987,,0,0,57,0,0,0,0
-2.0957896,53.544751,,0,0,47,0,0,0,0
-2.0943045,53.5555382,,0,0,68,0,0,0,0
-2.0955159,53.4234073,,0,0,14,0,0,0,0
-2.0955664,53.4458786,,0,0,66,0,0,0,0
-2.0956778,53.495315,,0,0,57,0,0,0,0
-2.09569,53.500708,,0,0,75,0,0,0,0
-2.095692,53.5016069,,0,0,113,0,0,0,0
-2.0957022,53.5061011,,0,0,97,0,0,0,0
-2.0957652,53.533965,,0,0,60,0,0,0,0
-2.0957672,53.5348638,,0,0,119,0,0,0,0
-2.0957713,53.5366615,,0,0,47,0,0,0,0
-2.0958038,53.5510428,,0,0,36,0,0,0,0
-2.0958059,53.5519416,,0,0,75,0,0,0,0
-2.0958466,53.5699182,,0,0,3,0,0,0,0
-2.2536635,53.4474449,,265496,2147483647,100,1,2,0,5
-2.2537224,53.4573321,,191524,1467260416,68,2,0,1,0
-2.2537654,53.4645228,,144789,838558350,72,1,2,0,0
-2.2537976,53.4699158,,115032,529297498,104,1,1,0,2
-2.2539157,53.4896902,,39083,61102094,143,0,0,0,1
-2.2541255,53.5247446,,997,39777,102,0,0,0,0
-2.2541309,53.5256434,,872,30449,112,0,0,0,0
-2.2520141,53.4231793,,106570,454290549,25,0,0,0,1
-2.2521259,53.442055,,288554,2147483647,102,0,5,2,1
-2.2521791,53.4510434,,241637,2147483647,2,0,0,0,0
-2.2522378,53.4609306,,175844,1236845564,18,0,0,1,0
-2.2523392,53.4780085,,84862,288062632,11,0,0,0,0
-2.2525155,53.50767,,9501,3611301,240,0,0,0,0
-2.2525369,53.5112653,,6454,1666419,84,0,0,0,0
-2.2525422,53.5121642,,5831,1360175,164,0,0,0,0
-2.2527618,53.5490161,,14,8,29,0,0,0,0
-2.0942905,53.5492463,,0,0,132,0,0,0,0
-2.250504,53.4222837,,66425,176492253,35,0,0,0,0
-2.2506151,53.4411593,,272400,2147483647,71,2,0,3,3
-2.2507211,53.4591361,,194190,1508405163,69,1,1,2,3
-2.2507582,53.465428,,156518,979924893,67,0,0,0,2
-2.2508271,53.4771129,,95662,366051981,26,0,1,0,1
-2.2509439,53.4968872,,28055,31485109,84,1,0,1,0
-2.2509811,53.503179,,16391,10747348,97,0,0,0,0
-2.2509865,53.5040779,,15075,9090499,124,1,0,0,0
-2.2510024,53.5067744,,11600,5382687,141,0,0,0,0
-2.2510556,53.5157627,,4277,731769,66,0,0,1,0
-2.2510822,53.5202568,,2407,231935,102,0,0,0,0
-2.2510875,53.5211556,,2133,182019,116,0,0,0,0
-2.2511194,53.5265486,,985,38847,65,0,0,0,0
-2.2512579,53.5499181,,13,7,44,0,0,0,0
-2.2488889,53.4034111,,18,14,6,0,0,0,0
-2.2489099,53.4070064,,166,1107,5,0,0,0,0
-2.2489572,53.4150961,,6132,1504436,119,0,0,0,0
-2.2490098,53.4240845,,68589,188178038,40,1,1,0,1
-2.2490518,53.4312752,,168731,1138819088,125,0,5,3,1
-2.2491413,53.4465555,,253523,2147483647,70,1,4,1,1
-2.2491992,53.4564428,,213980,1831511231,97,1,1,0,2
-2.2494471,53.498688,,26663,28437257,51,0,0,1,0
-2.2494577,53.5004857,,22950,21068964,12,0,0,0,0
-2.2494683,53.5022834,,19619,15397765,96,0,0,0,0
-2.2494841,53.5049799,,15303,9368436,6,0,0,0,0
-2.2495317,53.5130693,,6565,1724148,57,0,1,0,0
-2.2495581,53.5175635,,3828,586329,130,0,0,0,0
-2.249574,53.52026,,2702,292111,24,0,0,0,0
-2.2474736,53.4186946,,13830,7651197,35,0,1,0,0
-2.2474893,53.4213911,,28437,32348375,18,0,0,0,0
-2.2475468,53.4312784,,137993,761693577,92,2,2,2,1
-2.2475625,53.4339749,,170915,1168479524,8,1,1,0,1
-2.2476933,53.4564459,,215058,1849999897,97,3,5,1,2
-2.2477614,53.4681308,,155078,961970539,180,1,8,2,1
-2.2477718,53.4699285,,145502,846835525,138,3,2,3,3
-2.2479397,53.4986912,,29134,33951756,48,0,0,1,0
-2.2479869,53.5067807,,14159,8019268,48,0,0,0,0
