x,y,cell_id,name,mean,variance,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3
-2.2579297,53.4060884,-5577176485274819866,,552452,2147483647,60,3,1,4,3
-2.2580223,53.4213688,-4182704147092003098,,635201,2147483647,80,4,3,6,7
-2.2580277,53.4222676,-5187000936324133146,,593636,1211254930,38,4,4,1,2
-2.258104,53.4348514,4541397942516936422,,134983,728825073,97,1,2,1,1
-2.2581258,53.4384468,2641711967522112230,,75102,225616994,22,0,0,1,0
-2.2581804,53.4474352,-4295180408545597722,,12737,6489387,160,0,0,1,0
-2.2564472,53.4096871,-8491193124248104218,,586537,876130075,67,7,2,5,6
-2.256588,53.433057,3189310789920967398,,155617,968674580,21,1,1,0,0
-2.2566368,53.4411466,-7727797502955529498,,41658,69418373,73,0,0,1,0
-2.2548568,53.3953087,-8855525522308704538,,50470,101892617,86,0,0,1,0
-2.2549214,53.4060949,7825575789392471782,,331220,93318073,77,2,1,4,2
-2.2549375,53.4087914,4616863920785016550,,428599,2147483647,115,2,8,7,7
-2.2532996,53.3863235,6563559369239651046,,4200,705823,107,1,0,0,0
-2.2520141,53.4231793,8175066055979878118,,268723,2147483647,25,0,1,0,1
-2.2521259,53.442055,4164675140155535078,,24504,24019595,102,1,0,0,1
-2.250504,53.4222837,2470063413266779878,,231636,2146226852,35,0,1,0,0
-2.2506151,53.4411593,-7675963362233193754,,25054,25109213,71,0,0,0,1
-2.2489572,53.4150961,-5300423288364413210,,212534,1806842499,119,1,3,2,0
-2.2490098,53.4240845,-8275522262796308762,,169888,1154481862,40,0,0,1,1
-2.2490518,53.4312752,8508474655642063590,,89820,322710220,125,0,1,2,0
-2.2474736,53.4186946,-6605711644699559194,,168162,1131145104,35,1,0,1,0
-2.2474893,53.4213911,-6638174946424823066,,156854,984130059,18,0,0,0,1
-2.2475468,53.4312784,-6467714298833766682,,74665,222994501,92,2,2,0,2
-2.2457978,53.3890357,3947110286641013478,,2894,335052,41,0,0,1,0
-2.245995,53.4231919,8072546588513412838,,116153,539668028,108,0,1,0,5
-2.2460469,53.4321803,-4748077364415549722,,55752,124334190,45,1,0,0,0
-2.2444747,53.4204985,-3364574189870694682,,101469,411839980,62,1,0,5,1
-2.2414602,53.4196057,7480125240017999590,,62909,158302395,120,0,1,2,1
-2.2414959,53.4258976,2284183142951257830,,50436,101753713,145,2,1,3,2
-2.2415061,53.4276953,5430031713043068646,,44757,80129990,67,1,3,0,0
-2.2415826,53.441178,2134388145120086758,,8929,3189434,46,0,0,0,1
-2.239991,53.4259007,-7923449936269307162,,39691,63016730,121,0,1,1,0
-2.2400113,53.4294961,8670404234424253158,,30825,38009383,74,0,1,0,0
-2.2400214,53.4312937,5567086842704958182,,26231,27524492,51,0,1,0,0
-2.2368213,53.3971436,5797948756163042022,,3520,495840,65,1,0,0,0
-2.2369212,53.4151206,7706531648553271014,,26613,28331707,58,0,1,0,1
-2.2369363,53.4178171,3059311806497755878,,28368,32191874,149,0,0,1,0
-2.268357,53.389886,2063104984811209446,,59250,140425871,86,0,0,0,2
-2.268578,53.4249409,6092494660767022822,,1053346,1431852736,3,1,0,0,0
-2.2686801,53.44112,1561323099836115686,,72564,210626016,77,1,1,1,1
-2.2668647,53.391687,-7158070681116558618,,88725,314886973,79,1,2,1,3
-2.2671803,53.4420223,8472544758162132710,,58528,137024080,52,1,0,0,1
-2.2672142,53.4474153,8694117606224232166,,18167,13201621,207,2,0,1,0
-2.3195804,53.4032426,-4428232024906019098,,8308,2761400,68,0,0,1,0
-2.3166324,53.4113402,6313433244352540390,,22679,20574528,25,0,0,0,1
-2.3167059,53.4212275,-3151774157821626650,,17047,11625109,79,0,0,1,0
-2.3136369,53.4131459,3134273808215348966,,41301,68233236,64,0,0,1,0
-2.3137163,53.4239319,-4030617279890936090,,24293,23606535,80,0,1,0,1
-2.3119942,53.3942741,-2615306713031734554,,10880,4735239,76,1,1,1,0
-2.3120864,53.4068579,393701988859863782,,47765,91261816,37,0,0,0,1
-2.3120996,53.4086556,2997996840517882598,,51779,107246673,48,1,0,0,0
-2.3105494,53.4023676,-2627093090493416730,,44956,80842742,34,0,0,1,0
-2.3105756,53.405963,5410794192678253286,,60591,146852193,61,1,1,0,0
-2.3107199,53.4257375,-1210008449453492506,,34607,47907090,116,1,1,2,1
-2.3091497,53.416753,8019751490624600806,,88447,312919781,85,0,0,0,1
-2.3091563,53.4176518,-4700856486011076890,,84897,288303998,53,0,0,2,0
-2.3093718,53.4473135,2157379153073687270,,1043,43578,131,0,1,0,0
-2.3074895,53.3951847,-5848358728785634586,,27651,30585285,125,0,1,1,1
-2.307496,53.3960835,-2726101967469402394,,32462,42153319,80,1,0,0,0
-2.3075414,53.4023754,-4003030971136548122,,79162,250670108,35,0,0,1,1
-2.3075608,53.405072,-4778761439600514330,,101186,409546383,50,0,1,0,1
-2.3075738,53.4068696,-8235657874238147866,,113642,516586108,85,1,3,2,1
-2.3076127,53.4122627,-7932639458173422874,,129467,670469913,63,0,0,2,0
-2.3077101,53.4257453,-216920937321455898,,57009,130004769,90,1,0,3,0
-2.306018,53.3996828,-460389489827642650,,74715,223298262,93,0,1,0,0
-2.3062247,53.4284457,-7639454560096133402,,52270,109288109,53,0,0,1,0
-2.304559,53.4059785,582532313941966566,,191192,1462184884,65,0,2,1,0
-2.3029653,53.3933985,2084366048965379814,,39683,62991765,63,0,0,1,0
-2.3029781,53.3951962,8402503977158519526,,57757,133436112,86,1,1,0,0
-2.3014616,53.3934023,-5964787289859461402,,49625,98506672,17,0,1,0,0
-2.3016461,53.4194688,-6406849693434922266,,267549,2147483647,91,2,1,2,5
-2.3016525,53.4203676,7782118650345762534,,248042,2147483647,73,0,0,2,6
-2.3016652,53.4221653,-1524254435643443482,,209801,1760663172,102,3,3,3,1
-2.3016716,53.4230641,63255042699384550,,191492,1466778796,56,0,0,1,3
-2.3016843,53.4248618,-1006462743993982234,,157228,988836579,11,0,2,0,0
-2.2999706,53.3952038,-1713949369433062682,,92439,341805903,23,0,1,0,0
-2.3000592,53.4077876,-2840180346388541722,,501729,1479371277,50,4,2,2,4
-2.3001161,53.4158772,2576591799082665702,,438638,2147483647,74,2,2,4,1
-2.2985927,53.4131845,-1600903935231875354,,649109,2147483647,98,6,5,10,6
-2.2986368,53.4194763,-8420865694140217626,,422454,2147483647,58,1,2,4,2
-2.2969066,53.3871217,-3632404026904415514,,17379,12082269,22,0,0,1,0
-2.2971008,53.4149859,3219679103544351462,,761413,1715175353,35,2,3,5,4
-2.2971447,53.4212778,-9087925838978185498,,437298,2147483647,79,2,6,4,3
-2.2971887,53.4275697,7947607257456283366,,202007,1632287656,68,2,1,2,0
-2.2955901,53.4140908,4276783679812051686,,1037629,117317991,63,4,7,7,7
-2.2955964,53.4149896,8211603441893608166,,972899,2147483647,35,4,3,6,0
-2.2956026,53.4158885,-5196125880247535898,,906499,2147483647,54,4,3,7,7
-2.2956088,53.4167873,-7931807062581964058,,839866,2147483647,56,5,4,4,5
-2.29564,53.4212815,-4799466796873034010,,534188,2147483647,70,5,2,3,3
-2.2956525,53.4230792,1358358914761333478,,433325,2147483647,36,1,4,1,1
-2.295665,53.4248769,-2596955060983918874,,346337,503005497,9,1,2,0,0
-2.2939926,53.4006119,6383070565859695334,,822268,1275196879,120,11,13,11,11
-2.2940484,53.4087015,-4733736690919481626,,1740100,858939362,69,13,12,11,10
-2.2924763,53.3988179,3515089532313143014,,736230,206602215,57,3,2,5,3
-2.2925133,53.4042109,-6693056573979267354,,2065075,2147483647,101,29,14,21,19
-2.2925442,53.4087051,-2189844426926030106,,2417113,1769247591,40,7,7,8,13
-2.2926059,53.4176936,-6502341286313663770,,1181419,2147483647,71,12,3,5,10
-2.2926244,53.4203901,-6588224948375003418,,865295,2147483647,64,5,6,5,6
-2.2909785,53.3997204,-13428071630414106,,1256173,2147483647,89,7,7,15,10
-2.2910522,53.4105065,5464629807399410406,,3037153,2147483647,59,15,15,16,11
-2.2910583,53.4114054,3326442415985405670,,2820393,357098142,72,13,18,23,11
-2.2910706,53.413203,-2591732382517739802,,2377820,2147483647,54,9,15,5,10
-2.2894807,53.4006229,-5493991610336520474,,2271336,200331048,20,4,5,4,1
-2.2895356,53.4087125,-9115759044473533722,,4850932,663996968,113,37,52,50,39
-2.2895479,53.4105102,6685257941641000678,,4122947,1342934505,59,23,24,20,17
-2.2895845,53.4159032,1990829068792435430,,2182251,1510332445,88,16,11,15,19
-2.289609,53.4194986,-8026178541782673690,,1371269,2147483647,30,3,6,2,5
-2.2897619,53.4419696,920152757153068774,,32998,43555269,115,0,0,0,1
-2.2879463,53.3961323,-2832983381131944218,,656326,50714499,78,7,7,2,8
-2.2879585,53.39793,-6104080252181596442,,1255964,2147483647,66,6,7,5,3
-2.2879706,53.3997277,7853108016871907046,,2428868,2147483647,86,16,22,16,21
-2.2880557,53.4123115,-3012122039627429146,,4372457,231272466,47,17,16,16,18
-2.2881165,53.4212999,-1030941762225272090,,1248075,2147483647,3,1,0,1,0
-2.2864184,53.3925406,-4640712914284153114,,214513,1840648745,46,0,1,0,2
-2.2864606,53.3988325,8947425011782820582,,2322355,985083053,78,18,18,9,15
-2.2865574,53.413214,8439564847778172646,,4815459,2147483647,73,26,28,30,26
-2.2865634,53.4141128,2244086235940656870,,4173426,914798127,82,31,33,33,22
-2.2867207,53.4374827,-2349880479014563098,,100689,405536575,56,0,1,1,1
-2.2867389,53.4401792,7525227969251110630,,59049,139472934,100,2,0,0,0
-2.286745,53.441078,6347449505222038246,,49057,96267446,85,1,1,0,1
-2.286751,53.4419768,357805557939255014,,40602,65942170,103,0,0,2,1
-2.2848966,53.3898476,1721741883500523238,,93539,349984619,61,1,1,1,1
-2.2849026,53.3907465,-8585579152019638554,,126180,636860166,70,0,1,0,0
-2.2849147,53.3925442,-815368468698692890,,233264,2147483647,40,0,0,1,0
-2.2850589,53.4141164,-2326150663615603994,,5013892,542439971,82,38,32,35,31
-2.2852396,53.4410816,3494728817488889574,,53620,115005132,58,3,0,0,0
-2.2835186,53.4087269,3087112355122137830,,20714641,1165058112,85,69,73,73,75
-2.2837761,53.4473771,-5459693333498696986,,14202,8068385,72,0,0,1,0
-2.2819489,53.3988432,-1531414702176768282,,4300884,1169870431,92,34,42,31,40
-2.2819548,53.3997421,4224242856455708390,,7855747,2147483647,92,49,50,60,46
-2.282056,53.4150224,-8879952954009294106,,5566095,2147483647,50,22,18,27,17
-2.2821989,53.4365946,6065747358238092006,,151372,916543825,55,0,1,0,1
-2.280516,53.4096329,-6273292361791023386,,23062342,1892506867,5,4,5,5,5
-2.2806759,53.4339016,6531833516955834086,,262610,2147483647,66,3,1,0,0
-2.2807411,53.4437888,-6316401358366248218,,36988,54727003,58,0,1,0,0
-2.2807767,53.4491819,1250167104052299494,,10452,4370208,75,0,0,2,0
-2.2789175,53.3952549,136672439326086886,,720568,2147483647,145,14,9,11,11
-2.2789999,53.4078387,125028254233245414,,46574247,2147483647,20,20,20,20,19
-2.2790235,53.4114341,1397196653590858470,,14078439,2147483647,47,33,34,37,33
-2.2791472,53.4303098,-3719518425392101658,,509646,1799636195,17,2,3,1,0
-2.2792061,53.4392982,2688314833196445414,,99653,397235645,130,1,1,1,0
-2.2792592,53.4473877,-4742144674462263578,,17050,11628281,117,0,1,0,0
-2.279271,53.4491854,-3634174672891584794,,11013,4852270,129,0,0,0,1
-2.2773143,53.379978,7776351114889291494,,3685,543180,85,0,0,1,0
-2.2773552,53.3862699,3892167568851646182,,29864,35675253,72,0,0,1,0
-2.2773903,53.391663,5495915162577544934,,180215,1299112173,123,4,0,2,1
-2.2774488,53.4006515,3762509505186382566,,10644196,766532051,13,7,6,7,8
-2.2775074,53.4096399,4947301433501199078,,21944577,2147483647,82,71,70,70,72
-2.2777067,53.4402005,1856372631446302438,,86334,298147930,90,0,1,1,2
-2.2777125,53.4410994,-6327396498288151834,,71825,206355554,118,0,2,0,1
-2.2777301,53.4437959,-366145251308531994,,40435,65401381,66,1,0,0,0
-2.2760031,53.4096434,-8820616222601541914,,18549968,2147483647,58,46,43,47,46
-2.2760206,53.4123399,5726773707050736358,,10291966,2145313758,73,47,46,48,45
-2.276143,53.4312156,-994356348131164442,,461388,2147483647,66,2,3,2,2
-2.2761954,53.4393052,2476614203591677670,,106145,450677027,84,0,0,1,1
-2.2762246,53.4437994,-5678218201772311834,,41648,69383685,150,0,1,1,2
-2.2763122,53.4572819,-5085592797082956058,,1332,71039,89,1,0,0,0
-2.2743772,53.3907711,5337655083423847142,,117850,555547345,16,0,1,0,0
-2.2743946,53.3934677,-1014656776427861274,,293101,2147483647,35,1,1,1,2
-2.2744409,53.4006584,7051460004227449574,,5081532,2086877065,24,15,8,9,9
-2.2744872,53.4078492,5587628396275936998,,19543280,393139913,46,37,40,37,41
-2.274493,53.408748,-154122749003444506,,17124935,981442886,56,49,46,47,49
-2.2746959,53.4402075,-7173369861790438682,,90159,325148149,89,0,1,0,2
-2.2747365,53.4464994,-632038895201866010,,23166,21467064,92,1,0,0,1
-2.2747539,53.4491959,6640224095240627942,,12171,5926058,37,1,0,0,0
-2.2727931,53.3781907,1209844901417131750,,1736,120566,84,0,0,1,0
-2.2728851,53.3925723,-2020303403881803034,,195269,1525201044,12,1,0,0,0
-2.2729196,53.3979654,502321353703195366,,1290495,2147483647,22,0,2,4,1
-2.2730118,53.4123469,-3201484322756805914,,7806209,2147483647,77,49,50,39,43
-2.2731213,53.4294249,-8789908181581459738,,617083,2147483647,65,4,4,3,4
-2.2714272,53.3997665,-2238374519248306458,,1924909,2147483647,3,0,0,1,1
-2.2715074,53.4123503,-2913805330674472218,,6488299,293820430,69,25,32,38,33
-2.2716392,53.4330237,1585952286364752614,,336727,240457153,46,1,1,4,1
-2.2717081,53.4438097,-1287406204744597786,,42853,73457985,125,2,0,2,2
-2.2717196,53.4456074,-7710881299375691034,,28827,33240645,65,0,1,0,0
-2.2717368,53.4483039,-8606497867196690714,,15414,9504061,70,2,0,0,0
-2.2698606,53.3898826,-5633429744002523418,,66627,177566950,98,1,1,0,2
-2.2699176,53.398871,2582678220978228966,,1110177,2055143667,5,1,1,0,0
-2.270003,53.4123537,8289595978423360230,,5289268,2147483647,49,20,17,20,19
-2.2700942,53.4267352,7912825851091262182,,870668,257781677,15,0,2,2,1
-2.2701627,53.4375213,-2508114947966684442,,148918,887070938,131,2,2,1,6
-2.2701855,53.4411166,-1478567647357840666,,74336,221038109,42,1,0,0,0
-2.2702026,53.4438132,-6613529891886863642,,42404,71924984,141,0,0,0,1
-2.2702997,53.4590934,-8753471821317727514,,826,27353,187,0,1,0,0
-2.2683231,53.3844929,7740173358469583590,,11186,5005447,75,0,0,0,1
-2.2683344,53.3862906,7174424274453128934,,19652,15448882,100,0,1,0,1
-2.268391,53.3952791,3560524120453144294,,301486,2147483647,51,0,2,1,2
-2.2685836,53.4258398,2388967691014491878,,931526,349892849,77,7,6,6,5
-2.268595,53.4276374,-6879806262695526682,,722859,2147483647,34,2,4,1,0
-2.2686006,53.4285363,-116449878521627930,,634165,2147483647,53,3,1,8,3
-2.2686914,53.4429177,-3074028549942443290,,50230,100924117,113,0,0,1,2
-2.2668872,53.3952824,5567775430308690662,,252347,2147483647,117,5,1,3,3
-2.2669379,53.403372,-5979370923309074714,,1981211,2147483647,6,1,1,0,1
-2.2669829,53.4105628,-1058014846724639002,,3603873,2147483647,5,2,0,3,3
-2.2654394,53.4042742,5306168693943067366,,1708894,848703836,45,5,5,8,5
-2.2654506,53.4060719,191947070037925606,,2184680,1934629645,34,5,9,5,5
-2.265473,53.4096673,-5106175553058999578,,2752915,2147483647,39,10,7,11,12
-2.2655515,53.4222511,2569002052646554342,,1220457,2147483647,70,4,9,2,8
-2.263874,53.3943903,5532773650994749158,,136600,746383321,87,1,2,3,1
-2.2638852,53.396188,-8701225798973461786,,219772,1932005265,80,3,0,1,2
-2.263913,53.4006822,-4693340380121925914,,650071,2147483647,23,1,2,0,1
-2.2639576,53.407873,-7392318821772542234,,1920548,1511428015,53,10,12,8,13
-2.2639687,53.4096706,-1212521488197726490,,2104973,1142816836,15,4,1,4,3
-2.2639798,53.4114683,3918830831337348838,,2159853,1915141864,32,11,10,5,4
-2.2641248,53.4348382,642595021640285926,,196623,1546431406,49,2,0,1,1
-2.2641304,53.4357371,-4791402683534345498,,169282,1146265063,9,0,0,0,1
-2.262326,53.3872028,-8932006606833614106,,15407,9495833,113,0,1,0,0
-2.2623371,53.3890005,8605002047232414438,,25908,26849678,65,0,0,0,1
-2.2623869,53.3970901,-5513358716948899098,,223948,2006110889,48,1,1,1,1
-2.2625475,53.4231566,4620571431220990694,,862158,2147483647,172,16,18,11,17
-2.2626251,53.4357404,-8075047445361915162,,156861,984216204,69,1,2,3,1
-2.2626529,53.4402346,8216016024094227174,,70671,199779544,85,1,0,0,0
-2.2609161,53.4024865,-5933324581290599706,,553936,2147483647,62,3,1,2,5
-2.2610648,53.4267553,1881598345399029478,,509734,1803216066,82,5,4,5,3
-2.2610703,53.4276541,-137584153853775130,,457642,2147483647,38,2,2,2,0
-2.2593737,53.3961979,6407372631334567654,,118292,559721743,50,0,1,0,2
-2.2594394,53.406984,3936136334371225318,,788930,2147483647,14,1,0,1,1
-2.2596202,53.4366458,8095299380258924262,,112750,508510968,11,0,0,1,0
-2.259686,53.4474319,3679959816390162150,,13836,7657741,242,0,0,1,0
-2.2565988,53.4348547,392240170952047334,,119816,574237746,80,1,0,0,0
-2.2567181,53.4546291,-642915918212897050,,2036,165969,95,0,0,1,0
-2.2548354,53.3917133,1616452290703092454,,21442,18390734,107,2,0,0,0
-2.2550236,53.4231729,645854827671183078,,391235,1827628800,53,0,1,0,4
-2.255029,53.4240718,3865591119366498022,,365006,1034215563,65,4,2,3,3
-2.2533958,53.4025027,-527103763764514074,,158584,1005962129,58,1,5,0,2
-2.2534225,53.4069969,-870103516874982682,,283055,2147483647,16,0,0,0,1
-2.2536152,53.4393553,4248305749307545318,,45149,81537883,36,0,0,0,1
-2.2536688,53.4483437,-747376947130797338,,7712,2379182,104,0,1,0,0
-2.2518971,53.4034047,-1595526353972737306,,141133,796747708,52,1,2,5,0
-2.2519024,53.4043036,-4719508494448830746,,159764,1020984072,69,1,0,1,1
-2.251913,53.4061013,-1541892687761931546,,199305,1588901536,58,2,1,0,0
-2.2519237,53.407899,-6117992627561579802,,239609,2147483647,21,0,1,1,0
-2.2503824,53.4016102,-240090892149322010,,83630,279762301,38,0,1,0,1
-2.2504036,53.4052056,7958228763456460518,,138963,772431509,81,3,1,2,2
-2.2488784,53.4016134,8681902611632027366,,65009,169050772,62,1,1,0,2
-2.2488942,53.4043099,-3521441847075571994,,95992,368578984,137,0,0,2,1
-2.248994,53.421388,-6940811053869699354,,195492,1528693516,152,1,0,2,1
-2.2490308,53.4276799,1036313237803250406,,129258,668305301,105,4,1,2,1
-2.2475102,53.4249865,-5879721582954902810,,130224,678337747,33,0,0,0,1
-2.2475363,53.4294807,5130503960379421414,,90028,324202155,126,0,1,2,1
-2.2459482,53.4151023,-2150724162158343450,,130101,677051703,66,1,1,1,2
-2.2460157,53.4267873,7716747286468479718,,92894,345174026,128,4,3,3,2
-2.2460417,53.4312815,1997942342664534758,,61552,151548705,65,0,1,1,1
-2.2444798,53.4213973,-7217704855145568538,,99064,392551824,29,1,1,0,0
-2.2445573,53.4348799,-2064972890530953498,,33138,43925729,99,0,0,2,1
-2.2414347,53.4151115,7674618101297494758,,60201,144969321,19,0,0,1,0
-2.2414653,53.4205046,6213440935825530598,,62159,154550991,86,2,1,0,0
-2.2414908,53.4249988,2795960880575520486,,53055,112597392,144,2,1,0,0
-2.2415469,53.4348861,-3538754440209109274,,22044,19437643,100,1,1,0,0
-2.241552,53.4357849,-6125740427307002138,,19682,15496098,76,0,1,0,0
-2.2399556,53.4196088,-8247584819079298330,,48676,94775557,34,0,0,1,0
-2.2399657,53.4214065,-5180239703508649242,,47426,89971470,42,1,0,0,0
-2.2399758,53.4232042,-4598569392153701658,,45013,81049882,54,0,1,0,0
-2.2400468,53.435788,3931137325247333094,,15891,10101644,97,0,0,1,0
-2.2384509,53.4196118,-1098098545308658970,,37437,56063432,60,0,1,0,0
-2.238471,53.4232072,-1742205254388824346,,34930,48805327,92,1,1,0,1
-2.2384811,53.4250049,3009794508448603878,,32470,42173126,110,1,1,0,1
-2.2385113,53.4303979,8190253378739534566,,22543,20328711,99,0,0,0,1
-2.2385365,53.4348921,-6063317493100775706,,14194,8059038,110,0,0,0,1
-2.2385516,53.4375887,3509024695818078950,,10067,4054298,88,0,0,0,1
-2.2370213,53.4330975,-9112110573945194778,,13713,7522268,75,0,0,0,1
-2.2338382,53.4016438,7572957177166891750,,4167,694617,16,0,1,0,0
-2.2339172,53.4160253,2732569382970713830,,15498,9608268,126,0,0,1,0
-2.2325108,53.4340052,7456298134039442150,,5888,1386992,133,0,0,1,0
-2.230952,53.4241208,-1491080636335442202,,8687,3019022,117,0,0,1,0
-2.2293358,53.4034503,-6994947829418729754,,2130,181480,73,0,0,1,0
-2.2294569,53.4259214,6879190458866562790,,6096,1486463,54,1,0,0,0
-2.2234987,53.4376178,6068489294585030374,,733,21526,225,1,0,1,0
-2.2219044,53.4205426,2277967006411247334,,1389,77274,88,0,0,1,0
-2.2189597,53.433132,-5210557400191173914,,444,7889,120,0,0,0,1
-2.3271076,53.4041211,-6324577928780431642,,1788,127885,82,0,0,1,0
-2.3258097,53.4310904,-1774929418827307290,,1013,41073,115,0,0,1,0
-2.3227042,53.4185148,2655048059072972518,,5829,1359299,86,0,0,1,0
-2.3196478,53.4122311,3646542211979335398,,12388,6138548,82,0,1,0,0
-2.3182039,53.4203246,-6250128357565094170,,13431,7216146,94,0,1,0,1
-2.3165923,53.4059472,-157494066783661338,,18620,13869425,51,0,1,0,0
-2.3166992,53.4203286,7005379964378838758,,18053,13037749,74,0,0,0,1
-2.3167727,53.4302158,5283626335215869670,,6972,1944744,96,0,1,0,0
-2.3167794,53.4311147,-3078091024611565850,,6185,1530427,94,0,0,0,1
-2.3150084,53.3951651,4544883734553252582,,7393,2186606,57,0,0,1,0
-2.3152744,53.4311187,7006207652783289062,,8145,2654093,80,0,1,0,0
-2.3120337,53.3996672,-677327894200981786,,24837,24676313,50,0,0,1,0
-2.310615,53.411356,4491294378624931558,,73407,215544744,60,2,1,2,1
-2.3106412,53.4149514,-4113534201826247962,,71230,202951774,63,1,0,0,0
-2.3107133,53.4248386,-3458153923122860314,,37969,57668064,70,0,0,1,0
-2.3090324,53.4005739,-8080842436176556314,,48613,94530796,20,0,0,1,0
-2.3091758,53.4203484,7792381608507856614,,72243,208766149,66,1,1,0,1
-2.3092281,53.4275391,4418705435363317478,,36327,52788581,40,1,0,1,0
-2.3075543,53.4041731,-588486932841951514,,94128,354408711,61,4,0,1,0
-2.3076517,53.4176557,-6916438050650387738,,110840,491425347,105,2,1,2,0
-2.3077166,53.4266441,4829307313870338790,,51505,106114340,68,1,0,0,0
-2.3078206,53.4410255,-940187037072109850,,5214,1087814,54,0,1,0,0
-2.3078271,53.4419244,6897812079616830182,,4340,753538,106,0,0,0,1
-2.3060051,53.3978851,-5276862610432380186,,56896,129489642,123,0,1,0,0
-2.3060309,53.4014805,6007958369334652646,,94572,357758303,58,0,1,3,2
-2.3061924,53.4239515,1563204583883581158,,87660,307372924,74,0,1,1,0
-2.3045269,53.4014843,7677381345448999654,,124909,624099250,30,0,0,1,0
-2.3045654,53.4068774,8317653183253896934,,201632,1626226655,84,2,5,1,0
-2.3046876,53.4239553,-8771315599824019738,,110966,492539545,69,3,0,0,1
-2.3029398,53.3898032,-1094879048132384026,,17363,12059185,80,0,0,1,0
-2.3029973,53.3978928,9100747744255549158,,95753,366751578,91,2,2,0,0
-2.3030037,53.3987916,-4510056239041118490,,111370,496132324,81,1,1,3,0
-2.303042,53.4041847,2944141983599967974,,221867,1969003236,91,2,0,5,1
-2.3031508,53.419465,908295149818866406,,210892,1779022041,38,1,1,2,0
-2.3014807,53.3960989,6199848544470039270,,87978,309607677,59,0,0,0,3
-2.3015888,53.4113792,4462108328823925478,,393826,1909005238,86,4,4,1,5
-2.3016207,53.4158734,1935387922943216358,,341311,364773315,78,2,4,3,0
-2.301627,53.4167722,-1066378957252570394,,324228,2147483647,96,3,4,3,5
-2.3016334,53.4176711,1520892978994606822,,305976,2147483647,85,3,4,2,1
-2.3000212,53.4023946,8448911366485651174,,326974,2147483647,60,2,0,3,3
-2.3000655,53.4086865,8226095946374067942,,514697,2006588088,74,4,5,3,2
-2.3000845,53.411383,-8619963490113141018,,519630,2147483647,108,5,6,6,4
-2.3000971,53.4131807,-794378409436662042,,497798,1322204155,92,2,4,4,7
-2.3001098,53.4149784,3060563875919601382,,460973,2147483647,60,5,2,3,4
-2.3001225,53.416776,8428562106306209510,,414547,2147483647,32,1,0,1,0
