x,y,name,mean,variance,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3
-2.2464896,53.5085814,,0,0,115,0,0,0,0
-2.2443045,53.3908365,,27,30,37,0,0,0,0
-2.2443097,53.3917354,,38,59,50,0,0,0,0
-2.2443148,53.3926342,,54,117,66,0,0,0,0
-2.2444747,53.4204985,,78403,245884016,62,0,1,2,2
-2.2445521,53.4339811,,46174,85283550,97,0,0,1,1
-2.2446141,53.4447672,,15237,9286693,55,0,0,0,0
-2.2447849,53.4744289,,114,527,111,0,0,0,0
-2.2449559,53.5040904,,0,0,122,0,0,0,0
-2.2427906,53.3890419,,13,7,54,0,0,0,0
-2.2430829,53.4402761,,26625,28356496,55,1,0,0,0
-2.2431343,53.4492645,,9530,3633459,87,0,0,0,1
-2.2431805,53.457354,,3082,380034,90,0,0,0,0
-2.2432114,53.4627471,,1284,66014,72,0,0,0,0
-2.243268,53.4726343,,192,1488,300,0,0,0,0
-2.243304,53.4789261,,46,87,2,0,0,0,0
-2.2433452,53.4861168,,7,2,2,0,0,0,0
-2.2434586,53.5058911,,0,0,94,0,0,0,0
-2.2412565,53.3836518,,1,0,16,0,0,0,0
-2.2414602,53.4196057,,60100,144481295,120,1,0,3,1
-2.2414959,53.4258976,,70026,196149123,145,0,1,1,0
-2.2415061,53.4276953,,67199,180632973,67,0,0,0,0
-2.2415265,53.4312907,,57123,130522528,58,0,0,0,0
-2.2415673,53.4384814,,33095,43812991,75,1,1,0,0
-2.2415826,53.441178,,25577,26168968,46,0,0,0,0
-2.2417563,53.4717385,,263,2767,456,0,0,0,1
-2.2417717,53.474435,,148,879,361,0,0,0,0
-2.2397683,53.3863514,,4,0,14,0,0,0,0
-2.2397784,53.3881491,,8,2,11,0,0,0,0
-2.239991,53.4259007,,65991,174192849,121,0,1,1,0
-2.2400113,53.4294961,,60994,148811106,74,0,0,2,0
-2.2400214,53.4312937,,56373,127119082,51,0,1,0,0
-2.240062,53.4384845,,34179,46729869,87,0,1,0,0
-2.2401178,53.4483717,,12359,6110124,91,0,1,0,0
-2.2401584,53.4555625,,4836,935538,219,0,0,0,1
-2.2401635,53.4564613,,4248,722093,84,0,0,0,0
-2.2401686,53.4573601,,3722,554203,45,0,0,0,0
-2.2402143,53.4654497,,989,39166,67,0,0,0,0
-2.2402244,53.4672474,,712,20289,209,0,0,0,0
-2.2402549,53.4726404,,245,2405,391,0,0,0,0
-2.2402753,53.4762357,,112,506,68,0,0,0,0
-2.2403007,53.4807299,,39,61,2,0,0,0,0
-2.2383,53.3926464,,39,63,49,0,0,0,0
-2.2384106,53.412421,,16821,11318173,3,0,0,0,0
-2.2385668,53.4402852,,30104,36251238,73,0,0,0,1
-2.2386777,53.4600597,,2693,290281,35,0,0,0,0
-2.2387635,53.4753399,,154,953,475,0,0,0,0
-2.2389304,53.5050014,,0,0,69,0,0,0,0
-2.2389405,53.5067991,,0,0,86,0,0,0,0
-2.2389607,53.5103944,,0,0,212,0,0,0,0
-2.2367614,53.3863574,,3,0,32,0,0,0,0
-2.2367813,53.3899528,,14,7,17,0,0,0,0
-2.2368213,53.3971436,,174,1216,65,0,0,0,0
-2.2369212,53.4151206,,23648,22369322,58,0,0,0,0
-2.2369363,53.4178171,,34618,47937116,149,0,0,1,1
-2.2369563,53.4214125,,48406,93726532,33,0,0,0,1
-2.2369863,53.4268055,,58002,134569666,12,0,0,0,0
-2.2370564,53.4393893,,33252,44229704,98,0,1,0,0
-2.2370614,53.4402882,,30908,38212612,84,1,0,0,0
-2.2370864,53.4447824,,20452,16732035,47,0,0,0,1
-2.2371566,53.4573662,,4392,771627,150,0,1,1,0
-2.2373121,53.4852301,,16,10,88,0,0,0,0
-2.2373322,53.4888255,,6,1,48,0,0,0,0
-2.235248,53.3845627,,1,0,39,0,0,0,0
-2.2352579,53.3863604,,3,0,17,0,0,0,0
-2.2354168,53.4151235,,20437,16708453,75,0,0,1,0
-2.2356157,53.4510773,,10772,4641921,125,0,0,0,0
-2.2357503,53.4753459,,191,1474,640,0,0,0,0
-2.2357852,53.4816378,,45,81,141,0,0,0,0
-2.23593,53.5077039,,0,0,92,0,0,0,0
-2.1104541,53.3811482,,0,0,36,0,0,0,0
-2.1104588,53.3829459,,0,0,81,0,0,0,0
-2.1105288,53.4099116,,0,0,47,0,0,0,0
-2.1105569,53.4206978,,0,0,87,0,0,0,0
-2.1089738,53.3901382,,0,0,99,0,0,0,0
-2.1090268,53.4108118,,0,0,46,0,0,0,0
-2.1090752,53.4296877,,0,0,3,0,0,0,0
-2.1091398,53.4548554,,0,0,28,0,0,0,0
-2.1091422,53.4557543,,0,0,40,0,0,0,0
-2.1092,53.4782253,,0,0,9,0,0,0,0
-2.1092462,53.4962022,,0,0,82,0,0,0,0
-2.1092555,53.4997975,,0,0,77,0,0,0,0
-2.1105592,53.4215966,,0,0,55,0,0,0,0
-2.1105615,53.4224955,,0,0,26,0,0,0,0
-2.1105685,53.425192,,0,0,3,0,0,0,0
-2.1106575,53.4593482,,0,0,77,0,0,0,0
-2.1106692,53.4638425,,0,0,58,0,0,0,0
-2.1107231,53.4845159,,0,0,26,0,0,0,0
-2.110756,53.4970996,,0,0,70,0,0,0,0
-2.1107607,53.4988973,,0,0,67,0,0,0,0
-2.1107701,53.5024926,,0,0,39,0,0,0,0
-2.1107724,53.5033915,,0,0,3,0,0,0,0
-2.2683118,53.3826952,,0,0,30,0,0,0,0
-2.268357,53.389886,,26,28,86,0,0,0,0
-2.268578,53.4249409,,35238,49669460,3,0,0,0,0
-2.2686801,53.44112,,2953,348902,77,0,0,0,0
-2.2687482,53.4519061,,601,14482,16,0,0,0,0
-2.2687539,53.4528049,,521,10873,95,0,0,0,0
-2.2688334,53.4653887,,53,114,226,0,0,0,0
-2.2688789,53.4725793,,11,4,11,0,0,0,0
-2.2689074,53.4770735,,3,0,2,0,0,0,0
-2.2690269,53.495949,,0,0,43,0,0,0,0
-2.269061,53.501342,,0,0,60,0,0,0,0
-2.2690667,53.5022408,,0,0,13,0,0,0,0
-2.1075134,53.4072178,,0,0,29,0,0,0,0
-2.1075384,53.4171051,,0,0,52,0,0,0,0
-2.1075406,53.418004,,0,0,27,0,0,0,0
-2.1075452,53.4198017,,0,0,61,0,0,0,0
-2.1076021,53.4422729,,0,0,11,0,0,0,0
-2.1076955,53.4791256,,0,0,47,0,0,0,0
-2.1077412,53.4971024,,0,0,50,0,0,0,0
-2.10896,53.384745,,0,0,28,0,0,0,0
-2.108983,53.3937336,,0,0,79,0,0,0,0
-2.1090406,53.4162049,,0,0,84,0,0,0,0
-2.1090614,53.4242946,,0,0,88,0,0,0,0
-2.1091006,53.439575,,0,0,33,0,0,0,0
-2.1091583,53.4620462,,0,0,73,0,0,0,0
-2.1091606,53.462945,,0,0,63,0,0,0,0
-2.1091653,53.4647427,,0,0,5,0,0,0,0
-2.1092161,53.4845172,,0,0,55,0,0,0,0
-2.1092185,53.4854161,,0,0,74,0,0,0,0
-2.1092486,53.497101,,0,0,88,0,0,0,0
-2.1092578,53.5006964,,0,0,40,0,0,0,0
-2.2668028,53.3817997,,0,0,84,0,0,0,0
-2.2668309,53.386294,,5,1,30,0,0,0,0
-2.2668647,53.391687,,65,170,79,0,0,0,0
-2.2671803,53.4420223,,3135,393350,52,0,0,0,0
-2.2672142,53.4474153,,1443,83290,207,0,0,0,0
-2.2673159,53.4635944,,93,349,45,0,0,0,0
-2.2674686,53.4878629,,0,0,73,0,0,0,0
-2.2675139,53.4950536,,0,0,37,0,0,0,0
-2.2675195,53.4959524,,0,0,59,0,0,0,0
-2.2675478,53.5004465,,0,0,75,0,0,0,0
-2.2675592,53.5022442,,0,0,85,0,0,0,0
-2.1059465,53.3820512,,0,0,64,0,0,0,0
-2.1059733,53.3928374,,0,0,71,0,0,0,0
-2.1059755,53.3937363,,0,0,61,0,0,0,0
-2.1060517,53.4242973,,0,0,62,0,0,0,0
-2.1060697,53.4314881,,0,0,3,0,0,0,0
-2.1060921,53.4404766,,0,0,46,0,0,0,0
-2.1060943,53.4413754,,0,0,55,0,0,0,0
-2.1061101,53.4476674,,0,0,73,0,0,0,0
-2.106137,53.4584535,,0,0,70,0,0,0,0
-2.106146,53.4620489,,0,0,58,0,0,0,0
-2.1061932,53.4809246,,0,0,102,0,0,0,0
-2.1062045,53.4854188,,0,0,30,0,0,0,0
-2.106209,53.4872165,,0,0,176,0,0,0,0
-2.1062112,53.4881153,,0,0,245,0,0,0,0
-2.106236,53.4980026,,0,0,24,0,0,0,0
-2.1062473,53.5024968,,0,0,99,0,0,0,0
-2.1062518,53.5042944,,0,0,44,0,0,0,0
-2.1075656,53.4278913,,0,0,34,0,0,0,0
-2.1075679,53.4287902,,0,0,69,0,0,0,0
-2.1075725,53.4305879,,0,0,3,0,0,0,0
-2.1075907,53.4377787,,0,0,12,0,0,0,0
-2.1075952,53.4395764,,0,0,23,0,0,0,0
-2.107618,53.4485649,,0,0,61,0,0,0,0
-2.1076294,53.4530591,,0,0,59,0,0,0,0
-2.1076362,53.4557556,,0,0,102,0,0,0,0
-2.1076453,53.459351,,0,0,44,0,0,0,0
-2.107659,53.4647441,,0,0,19,0,0,0,0
-2.1076978,53.4800244,,0,0,29,0,0,0,0
-2.1077001,53.4809232,,0,0,164,0,0,0,0
-2.1077046,53.4827209,,0,0,83,0,0,0,0
-2.1077138,53.4863163,,0,0,202,0,0,0,0
-2.1077526,53.5015966,,0,0,69,0,0,0,0
-2.1077594,53.5042931,,0,0,25,0,0,0,0
-2.3239491,53.3843548,,0,0,10,0,0,0,0
-2.3240311,53.3951409,,0,0,45,0,0,0,0
-2.3240516,53.3978374,,0,0,58,0,0,0,0
-2.3240721,53.400534,,0,0,88,0,0,0,0
-2.3241541,53.41132,,0,0,50,0,0,0,0
-2.3224661,53.3870554,,0,0,40,0,0,0,0
-2.3225613,53.3996392,,0,0,23,0,0,0,0
-2.3226157,53.4068299,,0,0,19,0,0,0,0
-2.322643,53.4104253,,0,0,47,0,0,0,0
-2.3227179,53.4203125,,0,0,27,0,0,0,0
-2.3227724,53.4275032,,0,0,61,0,0,0,0
-2.3229224,53.4472776,,0,0,70,0,0,0,0
-2.322936,53.4490753,,0,0,40,0,0,0,0
-2.3229497,53.4508729,,0,0,94,0,0,0,0
-2.3232571,53.4913203,,0,0,24,0,0,0,0
-2.3232913,53.4958144,,0,0,69,0,0,0,0
-2.3232982,53.4967133,,0,0,34,0,0,0,0
-2.3233529,53.5039039,,0,0,23,0,0,0,0
-2.3233803,53.5074992,,0,0,67,0,0,0,0
-2.3209153,53.3807675,,0,0,64,0,0,0,0
-2.320922,53.3816664,,0,0,22,0,0,0,0
-2.3211861,53.4167212,,0,0,40,0,0,0,0
-2.3212268,53.4221142,,0,0,32,0,0,0,0
-2.3212878,53.4302038,,0,0,74,0,0,0,0
-2.3213964,53.4445852,,0,0,60,0,0,0,0
-2.3214168,53.4472817,,0,0,3,0,0,0,0
-2.3214439,53.450877,,0,0,82,0,0,0,0
-2.3214575,53.4526747,,0,0,66,0,0,0,0
-2.3217908,53.4967173,,0,0,55,0,0,0,0
-2.3218385,53.5030091,,0,0,22,0,0,0,0
-2.3218521,53.5048068,,0,0,3,0,0,0,0
-2.3194928,53.3915577,,0,0,40,0,0,0,0
-2.3195736,53.4023438,,0,0,48,0,0,0,0
-2.3195804,53.4032426,,0,0,68,0,0,0,0
-2.3197018,53.4194218,,0,0,66,0,0,0,0
-2.3197288,53.4230171,,0,0,37,0,0,0,0
-2.3197828,53.4302078,,0,0,101,0,0,0,0
-2.3197963,53.4320055,,0,0,121,0,0,0,0
-2.3198909,53.4445892,,0,0,27,0,0,0,0
-2.3199044,53.4463869,,0,0,80,0,0,0,0
-2.3199111,53.4472857,,0,0,70,0,0,0,0
-2.3202292,53.4895308,,0,0,2,0,0,0,0
-2.3202427,53.4913284,,0,0,98,0,0,0,0
-2.320297,53.498519,,0,0,116,0,0,0,0
-2.3203377,53.503912,,0,0,69,0,0,0,0
-2.3203784,53.509305,,0,0,41,0,0,0,0
-2.317969,53.3888652,,0,0,31,0,0,0,0
-2.3180227,53.3960559,,0,0,7,0,0,0,0
-2.3181166,53.4086397,,0,0,15,0,0,0,0
-2.3182509,53.4266165,,0,0,135,0,0,0,0
-2.3184122,53.4481886,,0,0,88,0,0,0,0
-2.3187086,53.4877371,,0,0,40,0,0,0,0
-2.3187423,53.4922313,,0,0,70,0,0,0,0
-2.3187625,53.4949278,,0,0,106,0,0,0,0
-2.3187828,53.4976242,,0,0,82,0,0,0,0
-2.3187895,53.4985231,,0,0,108,0,0,0,0
-2.318803,53.5003207,,0,0,69,0,0,0,0
-2.318857,53.5075113,,0,0,82,0,0,0,0
-2.3188638,53.5084102,,0,0,65,0,0,0,0
-2.3165188,53.3960599,,0,0,55,0,0,0,0
-2.3166324,53.4113402,,1,0,25,0,0,0,0
-2.3166391,53.4122391,,1,0,37,0,0,0,0
-2.3167059,53.4212275,,1,0,79,0,0,0,0
-2.3169267,53.4508891,,0,0,60,0,0,0,0
-2.3169468,53.4535856,,0,0,41,0,0,0,0
-2.3169602,53.4553832,,0,0,4,0,0,0,0
-2.3173426,53.5066165,,0,0,118,0,0,0,0
-2.3173694,53.5102118,,0,0,82,0,0,0,0
-2.3150018,53.3942662,,0,0,52,0,0,0,0
-2.315035,53.3987604,,0,0,35,0,0,0,0
-2.3151147,53.4095465,,1,0,31,0,0,0,0
-2.3151812,53.4185349,,2,0,23,0,0,0,0
-2.3152211,53.423928,,2,0,24,0,0,0,0
-2.3152611,53.429321,,1,0,47,0,0,0,0
-2.315361,53.4428035,,0,0,62,0,0,0,0
-2.3153743,53.4446012,,0,0,112,0,0,0,0
-2.3154076,53.4490954,,0,0,55,0,0,0,0
-2.3154209,53.4508931,,0,0,63,0,0,0,0
-2.3154409,53.4535896,,0,0,59,0,0,0,0
-2.3156945,53.4877452,,0,0,86,0,0,0,0
-2.315768,53.4976323,,0,0,37,0,0,0,0
-2.3157813,53.4994299,,0,0,17,0,0,0,0
-2.3158549,53.509317,,0,0,42,0,0,0,0
-2.3135244,53.3978656,,0,0,19,0,0,0,0
-2.3135377,53.3996632,,0,0,27,0,0,0,0
-2.3136369,53.4131459,,2,0,64,0,0,0,0
-2.3137097,53.4230331,,3,0,71,0,0,0,0
-2.3137163,53.4239319,,3,0,80,0,0,0,0
-2.313882,53.4464029,,0,0,101,0,0,0,0
-2.3139019,53.4490994,,0,0,34,0,0,0,0
-2.3141808,53.4868503,,0,0,63,0,0,0,0
-2.3142406,53.4949398,,0,0,70,0,0,0,0
-2.3119022,53.3816903,,0,0,65,0,0,0,0
-2.3119679,53.3906788,,0,0,81,0,0,0,0
-2.3119745,53.3915776,,0,0,99,0,0,0,0
-2.3119942,53.3942741,,0,0,76,0,0,0,0
-2.3120403,53.400566,,1,0,34,0,0,0,0
-2.3120601,53.4032626,,1,0,26,0,0,0,0
-2.3120864,53.4068579,,2,0,37,0,0,0,0
-2.3120996,53.4086556,,2,0,48,0,0,0,0
-2.3121061,53.4095544,,3,0,21,0,0,0,0
-2.3124094,53.450901,,0,0,61,0,0,0,0
-2.3124226,53.4526986,,0,0,93,0,0,0,0
-2.3124292,53.4535975,,0,0,91,0,0,0,0
-2.3126738,53.4868543,,0,0,92,0,0,0,0
-2.312687,53.4886519,,0,0,63,0,0,0,0
-2.3126936,53.4895507,,0,0,75,0,0,0,0
-2.3127929,53.5030332,,0,0,48,0,0,0,0
-2.3105494,53.4023676,,2,0,34,0,0,0,0
-2.310556,53.4032665,,2,0,29,0,0,0,0
-2.3105756,53.405963,,3,0,61,0,0,0,0
-2.3106477,53.4158503,,6,1,48,0,0,0,0
-2.3106543,53.4167491,,6,1,53,0,0,0,0
-2.3107067,53.4239398,,6,1,17,0,0,0,0
-2.3107199,53.4257375,,6,1,116,0,0,0,0
-2.3108314,53.4410177,,1,0,57,0,0,0,0
-2.3108446,53.4428154,,1,0,11,0,0,0,0
-2.3108511,53.4437142,,1,0,48,0,0,0,0
-2.3108708,53.4464107,,0,0,88,0,0,0,0
-2.3109037,53.4509049,,0,0,54,0,0,0,0
-2.3109234,53.4536014,,0,0,43,0,0,0,0
-2.3109365,53.4553991,,0,0,29,0,0,0,0
-2.3111404,53.4832629,,0,0,70,0,0,0,0
-2.3112524,53.498543,,0,0,34,0,0,0,0
-2.3090128,53.3978773,,1,0,36,0,0,0,0
-2.3090258,53.399675,,1,0,32,0,0,0,0
-2.3091497,53.416753,,9,3,85,0,0,0,0
-2.3091563,53.4176518,,9,3,53,0,0,0,0
-2.3093652,53.4464146,,1,0,48,0,0,0,0
-2.3093718,53.4473135,,1,0,131,0,0,0,0
-2.3093914,53.45001,,0,0,76,0,0,0,0
-2.3097318,53.4967492,,0,0,75,0,0,0,0
-2.3074571,53.3906905,,0,0,116,0,0,0,0
-2.3074635,53.3915893,,0,0,27,0,0,0,0
-2.3074895,53.3951847,,1,0,125,0,0,0,0
-2.307496,53.3960835,,1,0,80,0,0,0,0
-2.3075414,53.4023754,,4,0,35,0,0,0,0
-2.3075608,53.405072,,6,1,50,0,0,0,0
-2.3075738,53.4068696,,8,2,85,0,0,0,0
