x,y,name,mean,variance,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3
-2.2807386,53.4034207,release location,,,,,,,
-2.2653554,53.3907915,,4534,822381,74,0,0,0,0
-2.2655402,53.4204534,,2482960,1790530474,22,5,7,7,2
-2.2655963,53.4294419,,1147911,1168435253,38,3,3,4,5
-2.2656636,53.4402279,,384185,1608974064,58,2,1,1,3
-2.2656917,53.4447221,,226797,2057480286,59,2,2,2,1
-2.2657816,53.4591036,,27477,30200664,166,1,2,0,0
-2.2658602,53.4716873,,2249,202329,125,0,0,0,0
-2.2659897,53.4923604,,4,0,62,0,0,0,0
-2.2638295,53.3871995,,1127,50834,80,0,0,0,0
-2.2638462,53.389896,,2999,359952,101,1,0,0,0
-2.2639019,53.3988845,,82737,273819104,38,1,0,0,0
-2.2639074,53.3997833,,115964,537906293,3,0,0,0,0
-2.2639186,53.401581,,225260,2029690115,38,1,1,2,0
-2.263952,53.4069741,,1206063,2147483647,6,0,1,1,1
-2.2641192,53.4339394,,757110,1453823323,54,3,4,6,8
-2.2641527,53.4393324,,437883,2147483647,68,2,1,3,2
-2.2641806,53.4438266,,263518,2147483647,42,0,0,4,1
-2.2643314,53.4680953,,5293,1120916,27,0,0,0,0
-2.2643426,53.4698929,,3609,521181,46,0,0,0,0
-2.2644656,53.4896673,,16,11,58,0,0,0,0
-2.2622928,53.3818097,,126,635,92,0,0,0,0
-2.2623039,53.3836074,,269,2914,84,0,0,0,0
-2.2623703,53.3943936,,13578,7375500,13,0,0,0,0
-2.2623758,53.3952924,,18756,14071551,95,0,0,0,0
-2.2624367,53.4051797,,558521,2147483647,70,3,4,5,2
-2.2624422,53.4060786,,713804,2147483647,25,1,1,5,2
-2.262481,53.4123705,,2040029,2147483647,17,2,4,3,5
-2.2625364,53.4213589,,1986000,2147483647,93,24,14,20,16
-2.2625531,53.4240555,,1689526,2147483647,35,4,5,6,2
-2.2626418,53.4384369,,491230,1062351827,68,2,3,0,3
-2.262664,53.4420323,,334147,171206654,74,0,3,6,4
-2.2626751,53.44383,,271992,2147483647,21,2,0,3,0
-2.2627028,53.4483242,,155855,971632496,46,1,0,1,0
-2.2627695,53.4591102,,30865,38106035,192,0,0,0,1
-2.2628028,53.4645032,,11605,5387630,65,0,0,0,0
-2.2628473,53.4716939,,2600,270436,200,0,0,0,0
-2.2608335,53.3890038,,1814,131695,76,0,0,0,0
-2.2609546,53.4087784,,980111,2147483647,47,3,3,6,4
-2.2610152,53.4186657,,1944841,972512024,41,6,9,7,9
-2.2610427,53.4231599,,1654508,2121775651,25,3,7,3,4
-2.2612027,53.4492263,,142999,817951542,37,0,0,0,1
-2.2614182,53.4842809,,113,511,136,0,0,0,0
-2.2593464,53.3917036,,4149,688802,73,0,0,0,0
-2.2595106,53.418669,,1679681,1184053810,87,19,9,15,15
-2.259516,53.4195678,,1668812,2147483647,51,4,8,7,11
-2.2595928,53.4321516,,861455,2147483647,34,4,0,4,3
-2.2595982,53.4330505,,801666,2147483647,114,14,8,11,15
-2.2596037,53.4339493,,744278,683164460,84,5,7,8,7
-2.2596311,53.4384435,,496048,1252642521,53,4,3,3,0
-2.2596641,53.4438366,,282330,2147483647,24,0,0,0,1
-2.2596805,53.4465331,,205931,1696309413,67,0,1,2,0
-2.2597299,53.4546226,,68819,189443202,35,0,1,0,0
-2.2597574,53.4591168,,33691,45405228,100,0,0,0,0
-2.2598068,53.4672063,,7574,2295022,93,0,0,0,0
-2.2598233,53.4699029,,4328,749334,82,0,0,1,0
-2.2599002,53.4824865,,202,1635,62,0,0,0,0
-2.2599167,53.485183,,93,346,68,0,0,0,0
-2.2599277,53.4869807,,53,115,6,0,0,0,0
-2.2577938,53.3836172,,215,1860,99,0,0,0,0
-2.2578046,53.3854149,,420,7085,51,0,0,0,0
-2.2578101,53.3863138,,580,13461,78,0,0,0,0
-2.2578264,53.3890103,,1476,87187,62,0,0,0,0
-2.2578318,53.3899092,,2004,160760,70,0,0,0,0
-2.2578644,53.3953023,,12246,5998800,25,0,0,0,0
-2.2579297,53.4060884,,321895,2147483647,60,3,1,1,1
-2.2580223,53.4213688,,1423642,2147483647,80,7,7,7,8
-2.2580277,53.4222676,,1397317,790413006,38,5,10,8,2
-2.258104,53.4348514,,673826,981810537,97,4,7,10,10
-2.2581258,53.4384468,,491423,1069938918,22,1,0,1,2
-2.2581586,53.4438398,,283965,2147483647,28,1,0,1,0
-2.2581804,53.4474352,,186930,1397719854,160,4,5,3,1
-2.2582077,53.4519294,,104055,433103587,45,1,1,1,0
-2.2582131,53.4528282,,91739,336645347,72,0,0,0,1
-2.2582513,53.4591201,,34824,48510858,96,1,0,0,0
-2.258295,53.4663108,,9458,3578809,99,1,0,0,0
-2.2583332,53.4726026,,2518,253625,167,0,0,0,0
-2.258377,53.4797933,,442,7838,2,0,0,0,0
-2.2563012,53.3854182,,381,5825,52,0,0,0,0
-2.256339,53.3917101,,3247,421762,70,0,0,0,0
-2.2563444,53.392609,,4370,764159,60,0,0,0,0
-2.2563498,53.3935078,,5874,1380383,98,0,0,0,0
-2.2564472,53.4096871,,534559,2147483647,67,4,2,6,4
-2.256588,53.433057,,745912,780573189,21,3,3,2,1
-2.2566368,53.4411466,,374093,1302861412,73,5,1,4,1
-2.2566693,53.4465396,,209143,1749643973,53,2,3,2,1
-2.2566856,53.4492361,,150560,906735189,63,1,0,1,0
-2.2567127,53.4537303,,82057,269334751,74,0,1,0,1
-2.2567236,53.455528,,62999,158756875,76,1,2,0,2
-2.2567778,53.4645164,,13827,7648300,113,0,0,0,0
-2.2568539,53.4771001,,919,33821,21,0,0,0,0
-2.2568702,53.4797966,,466,8702,112,0,0,0,0
-2.2568919,53.4833919,,176,1249,326,0,0,0,0
-2.2547924,53.3845226,,249,2485,82,0,0,0,0
-2.25483,53.3908145,,2123,180431,20,0,0,0,0
-2.2548568,53.3953087,,9082,3299767,86,0,0,0,0
-2.2549214,53.4060949,,200428,1606859398,77,0,0,2,0
-2.2549375,53.4087914,,357263,810523278,115,4,3,1,3
-2.2551799,53.4492393,,150781,909405490,131,2,0,0,1
-2.2552824,53.4663173,,10093,4074791,129,0,0,1,0
-2.253289,53.3845258,,223,2002,102,0,0,0,0
-2.2532996,53.3863235,,419,7028,107,0,0,0,0
-2.2533263,53.3908177,,1863,138845,14,0,0,0,0
-2.2533317,53.3917165,,2491,248319,82,0,0,0,0
-2.2536635,53.4474449,,185611,1378070928,100,2,1,3,4
-2.2537224,53.4573321,,48957,95872670,68,0,1,2,0
-2.2537654,53.4645228,,14483,8390892,72,0,0,0,0
-2.2537976,53.4699158,,5020,1008294,104,0,0,0,0
-2.2539157,53.4896902,,27,30,143,0,0,0,0
-2.251759,53.3800347,,30,36,66,0,0,0,0
-2.2518227,53.3908209,,1626,105810,60,0,0,0,0
-2.2518493,53.3953151,,6663,1776003,52,0,0,0,0
-2.2520141,53.4231793,,827578,1625630332,25,3,4,2,3
-2.2521259,53.442055,,317674,2147483647,102,4,1,0,3
-2.2521791,53.4510434,,118267,559488108,2,0,0,0,0
-2.2522378,53.4609306,,27566,30396955,18,1,0,0,0
-2.2523392,53.4780085,,823,27129,11,0,0,0,0
-2.2502874,53.385431,,241,2327,72,0,0,0,0
-2.250504,53.4222837,,707135,2147483647,35,2,5,3,2
-2.2506151,53.4411593,,329946,59622160,71,3,2,1,2
-2.2507211,53.4591361,,36924,54535674,69,1,1,0,0
-2.2507582,53.465428,,12513,6263393,67,0,0,0,0
-2.2508271,53.4771129,,1048,44012,26,0,0,0,0
-2.248763,53.3818387,,57,130,68,0,0,0,0
-2.2488889,53.4034111,,44640,79712745,6,0,0,0,0
-2.2489099,53.4070064,,102010,416248623,5,0,0,0,0
-2.2489572,53.4150961,,376152,1364647555,119,6,2,4,5
-2.2490098,53.4240845,,628688,2147483647,40,4,2,4,2
-2.2490518,53.4312752,,570009,111539223,125,5,9,7,9
-2.2491413,53.4465555,,189008,1428973058,70,0,1,2,0
-2.2491992,53.4564428,,54965,120846833,97,1,0,0,0
-2.247244,53.3791453,,12,6,61,0,0,0,0
-2.2472857,53.3863361,,249,2482,74,0,0,0,0
-2.2474736,53.4186946,,428266,2147483647,35,2,0,2,2
-2.2474893,53.4213911,,499545,1391903688,18,1,2,1,0
-2.2475468,53.4312784,,514417,1995093723,92,2,2,8,4
-2.2475625,53.4339749,,463727,11774640,8,1,1,0,0
-2.2476933,53.4564459,,53799,115775599,97,2,0,0,0
-2.2477614,53.4681308,,7481,2238788,180,1,1,0,1
-2.2477718,53.4699285,,5233,1095500,138,0,0,0,0
-2.2457615,53.3827438,,62,156,66,0,0,0,0
-2.2457822,53.3863392,,215,1858,30,0,0,0,0
-2.2457978,53.3890357,,513,10556,41,0,0,0,0
-2.245803,53.3899346,,681,18584,20,0,0,0,0
-2.245995,53.4231919,,454754,2147483647,108,6,6,4,7
-2.2460469,53.4321803,,449328,2147483647,45,2,0,2,3
-2.2461665,53.4528537,,84602,286303030,99,1,1,0,1
-2.2461769,53.4546513,,66972,179414205,43,0,1,0,0
-2.2461977,53.4582467,,40255,64821077,85,0,0,0,0
-2.2462029,53.4591455,,35137,49385374,36,0,0,1,0
-2.2443045,53.3908365,,768,23651,37,0,0,0,0
-2.2443097,53.3917354,,1011,40923,50,0,0,0,0
-2.2443148,53.3926342,,1325,70310,66,0,0,0,0
-2.2444747,53.4204985,,337521,261865990,62,2,0,0,0
-2.2445521,53.4339811,,379721,1472565005,97,5,7,4,3
-2.2446141,53.4447672,,191605,1468508367,55,2,2,0,1
-2.2447849,53.4744289,,1993,158962,111,0,0,0,0
-2.2427906,53.3890419,,374,5621,54,0,0,0,0
-2.2430829,53.4402761,,250360,2147483647,55,1,2,1,2
-2.2431343,53.4492645,,116053,538740417,87,1,5,1,1
-2.2431805,53.457354,,42653,72773634,90,0,0,0,0
-2.2432114,53.4627471,,18629,13882600,72,0,0,1,0
-2.243268,53.4726343,,2898,336026,300,0,0,0,0
-2.243304,53.4789261,,696,19410,2,0,0,0,0
-2.2433452,53.4861168,,103,428,2,0,0,0,0
-2.2412565,53.3836518,,55,121,16,0,0,0,0
-2.2414602,53.4196057,,219870,1933720331,120,0,3,3,1
-2.2414959,53.4258976,,306883,2147483647,145,4,4,6,1
-2.2415061,53.4276953,,318040,2147483647,67,1,2,0,0
-2.2415265,53.4312907,,318849,2147483647,58,4,1,3,3
-2.2415673,53.4384814,,252725,2147483647,75,3,2,1,3
-2.2415826,53.441178,,215632,1859892401,46,0,0,3,0
-2.2417563,53.4717385,,3416,466849,456,0,0,0,0
-2.2417717,53.474435,,1929,148964,361,0,0,0,0
-2.2397683,53.3863514,,114,524,14,0,0,0,0
-2.2397784,53.3881491,,202,1644,11,0,0,0,0
-2.239991,53.4259007,,261566,2147483647,121,3,3,3,4
-2.2400113,53.4294961,,279023,2147483647,74,4,5,3,4
-2.2400214,53.4312937,,278579,2147483647,51,1,2,1,0
-2.240062,53.4384845,,227379,2068058740,87,1,5,3,2
-2.2401178,53.4483717,,110435,487836223,91,1,1,2,0
