x,y,cell_id,name,mean,variance,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3
-2.2656636,53.4402279,-6954263172235078938,,222151,1974058292,58,0,1,1,0
-2.2656917,53.4447221,-7903444783360770330,,243618,2147483647,59,2,1,1,0
-2.2657816,53.4591036,8320480176660514534,,270875,2147483647,166,8,8,3,5
-2.2658602,53.4716873,3409797590989018854,,267315,2147483647,125,4,7,3,2
-2.2659897,53.4923604,-2365718945364224282,,241578,2147483647,62,1,0,1,3
-2.2661361,53.51573,-269399527869249818,,206104,1699166504,18,0,2,1,0
-2.26617,53.521123,-2832039098631267610,,197513,1560460912,122,4,1,0,1
-2.2663223,53.5453913,5361302605802739430,,149952,899429232,39,1,0,0,0
-2.2641192,53.4339394,-55301616101183770,,118320,559990419,54,1,0,1,0
-2.2641527,53.4393324,-1799129505341421850,,159912,1022886222,68,2,1,1,1
-2.2641806,53.4438266,-6922193285528310042,,187386,1404552265,42,0,2,0,0
-2.2643314,53.4680953,7313461786683338470,,246237,2147483647,27,0,1,1,1
-2.2643426,53.4698929,-5119406691067266330,,246696,2147483647,46,1,1,2,1
-2.2644656,53.4896673,536622626575638246,,236137,2147483647,58,0,2,0,1
-2.2645216,53.4986556,-7877119818569645338,,226273,2047995750,55,2,1,2,0
-2.2646225,53.5148345,8300826008003944166,,205563,1690262027,47,1,0,0,2
-2.2626418,53.4384369,-5608213471952672026,,108471,470645011,68,0,2,2,2
-2.262664,53.4420323,-6104919003042739482,,131658,693360506,74,0,2,0,0
-2.2626751,53.44383,4841772569815309030,,142320,810206288,21,0,0,1,0
-2.2627028,53.4483242,605508225165856486,,165883,1100687449,46,0,1,1,0
-2.2627695,53.4591102,5228304199853583078,,204642,1675135616,192,3,2,2,4
-2.2628028,53.4645032,-4914485009058255130,,215872,1864035571,65,1,2,1,0
-2.2628473,53.4716939,-4730014491813090586,,224361,2013518384,200,5,5,2,5
-2.2630309,53.5013554,9164094711604889318,,215954,1865450815,56,0,3,0,1
-2.2630699,53.5076472,4503625846425485030,,209886,1762097268,77,1,1,0,1
-2.2631144,53.5148379,-3073497136195454234,,201993,1632051151,31,0,0,1,0
-2.2631423,53.519332,3627737104511066854,,196520,1544816289,208,7,5,3,3
-2.2612027,53.4492263,-2768365916960627994,,133289,710645786,37,0,1,1,0
-2.2614182,53.4842809,974804121586507494,,210612,1774299836,136,3,2,3,3
-2.2615178,53.5004599,525851067126723302,,207584,1723651036,48,1,1,1,2
-2.2615843,53.5112459,6352954652170279654,,200098,1601569685,42,1,0,0,1
-2.2621008,53.5948364,-1390349407695291674,,24026,23090973,26,0,0,1,0
-2.2595928,53.4321516,-3186463172877651226,,23637,22348457,34,0,1,0,0
-2.2595982,53.4330505,4728380058564737766,,26905,28955813,114,2,0,0,0
-2.2596037,53.4339493,-4347429581144011034,,30366,36885240,84,0,1,0,0
-2.2596805,53.4465331,4813593830928761574,,89362,319428073,67,0,0,1,0
-2.2597299,53.4546226,6467569402093212390,,125901,634047767,35,1,1,0,1
-2.2597574,53.4591168,8864222466996232934,,143043,818462294,100,2,0,1,0
-2.2598068,53.4672063,5538582275697341158,,167226,1118581828,93,0,1,0,1
-2.2598233,53.4699029,5428003152784542438,,173424,1203046518,82,2,1,2,2
-2.2599002,53.4824865,1937378668414715622,,191838,1472075267,62,1,3,1,1
-2.2599167,53.485183,5081524606056243942,,193900,1503897629,68,1,2,1,4
-2.258104,53.4348514,4541397942516936422,,21001,17643342,97,0,0,0,1
-2.2581804,53.4474352,-4295180408545597722,,69092,190950818,160,0,0,0,1
-2.2582077,53.4519294,9205998164829418214,,88141,310756320,45,0,1,0,1
-2.2582131,53.4528282,7688969206081764070,,91865,337573539,72,0,1,1,0
