x,y,name,mean,variance,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3
-2.2596805,53.4465331,,159372,1015987642,67,0,2,4,0
-2.2597299,53.4546226,,56951,129739324,35,0,0,0,0
-2.2597574,53.4591168,,28792,33160201,100,0,0,0,0
-2.2598068,53.4672063,,6840,1871809,93,0,0,0,0
-2.2598233,53.4699029,,3980,633753,82,0,0,0,0
-2.2599002,53.4824865,,195,1533,62,0,1,0,0
-2.2599167,53.485183,,87,305,68,0,0,0,0
-2.2599277,53.4869807,,47,88,6,0,0,0,0
-2.2577938,53.3836172,,318,4066,99,0,0,0,0
-2.2578046,53.3854149,,592,14045,51,0,0,0,0
-2.2578101,53.3863138,,796,25377,78,0,0,0,0
-2.2578264,53.3890103,,1873,140468,62,0,0,0,0
-2.2578318,53.3899092,,2473,244794,70,0,0,0,0
-2.2578644,53.3953023,,12349,6100497,25,0,0,0,0
-2.2579297,53.4060884,,180761,1306991174,60,1,2,0,1
-2.2580223,53.4213688,,667736,655001470,80,5,7,6,8
-2.2580277,53.4222676,,666699,599649349,38,2,3,3,7
-2.258104,53.4348514,,409028,2147483647,97,3,3,4,3
-2.2581258,53.4384468,,314292,2147483647,22,1,2,2,1
-2.2581586,53.4438398,,193407,1496255693,28,0,0,0,0
-2.2581804,53.4474352,,131736,694176258,160,0,1,0,4
-2.2582077,53.4519294,,76057,231388696,45,0,0,1,1
-2.2582131,53.4528282,,67504,182273416,72,0,0,1,0
-2.2582513,53.4591201,,26758,28640079,96,0,1,0,1
-2.258295,53.4663108,,7609,2315923,99,0,0,0,0
-2.2583332,53.4726026,,2106,177448,167,0,1,0,0
-2.258377,53.4797933,,382,5856,2,0,0,0,0
-2.2563012,53.3854182,,513,10555,52,0,0,0,0
-2.256339,53.3917101,,3592,516109,70,0,0,0,0
-2.2563444,53.392609,,4679,875783,60,0,0,0,0
-2.2563498,53.3935078,,6076,1476937,98,0,0,0,0
-2.2564472,53.4096871,,248890,2147483647,67,1,1,2,1
-2.256588,53.433057,,400273,2113778317,21,0,2,3,0
-2.2566368,53.4411466,,224001,2007074763,73,2,1,4,1
-2.2566693,53.4465396,,132072,697724881,53,2,1,0,3
-2.2566856,53.4492361,,97219,378062212,63,0,0,0,1
-2.2567127,53.4537303,,54743,119873086,74,0,0,2,0
-2.2567236,53.455528,,42532,72361229,76,0,0,0,1
-2.2567778,53.4645164,,9859,3888697,113,0,1,0,0
-2.2568539,53.4771001,,701,19710,21,0,0,0,0
-2.2568702,53.4797966,,358,5148,112,0,0,0,0
-2.2568919,53.4833919,,134,721,326,0,0,0,0
-2.2547924,53.3845226,,328,4328,82,0,0,0,0
-2.25483,53.3908145,,2308,213201,20,0,0,0,0
-2.2548568,53.3953087,,8310,2762699,86,0,0,0,0
-2.2549214,53.4060949,,106394,452788263,77,0,1,0,0
-2.2549375,53.4087914,,167512,1122413512,115,2,1,1,4
-2.2551799,53.4492393,,87847,308688658,131,1,0,2,0
-2.2552824,53.4663173,,6510,1695275,129,0,0,0,0
-2.253289,53.3845258,,282,3183,102,0,0,0,0
-2.2532996,53.3863235,,501,10049,107,0,0,0,0
-2.2533263,53.3908177,,1928,148724,14,0,0,0,0
-2.2533317,53.3917165,,2498,249601,82,0,0,0,0
-2.2536635,53.4474449,,96322,371124351,100,1,3,1,0
-2.2537224,53.4573321,,27013,29189008,68,0,1,0,0
-2.2537654,53.4645228,,8285,2746270,72,0,0,0,0
-2.2537976,53.4699158,,2947,347509,104,0,0,0,0
-2.2539157,53.4896902,,10,4,143,0,0,0,0
-2.251759,53.3800347,,42,73,66,0,0,0,0
-2.2518227,53.3908209,,1602,102674,60,0,0,0,0
-2.2518493,53.3953151,,5527,1222259,52,0,0,0,0
-2.2520141,53.4231793,,302805,2147483647,25,2,1,2,0
-2.2521259,53.442055,,142801,815688531,102,1,2,2,2
-2.2521791,53.4510434,,56708,128634448,2,0,0,0,0
-2.2522378,53.4609306,,13895,7723095,18,0,0,0,0
-2.2523392,53.4780085,,443,7870,11,0,0,0,0
-2.2502874,53.385431,,269,2908,72,0,0,0,0
-2.250504,53.4222837,,241478,2147483647,35,2,0,0,0
-2.2506151,53.4411593,,133524,713148850,71,1,2,0,1
-2.2507211,53.4591361,,16563,10973523,69,0,1,0,0
-2.2507582,53.465428,,5752,1323612,67,0,0,0,0
-2.2508271,53.4771129,,501,10058,26,0,0,0,0
-2.248763,53.3818387,,68,186,68,0,0,0,0
-2.2488889,53.4034111,,23329,21770210,6,0,0,0,0
-2.2489099,53.4070064,,45250,81904198,5,0,0,0,0
-2.2489572,53.4150961,,128237,657798172,119,1,1,2,2
-2.2490098,53.4240845,,202627,1642310872,40,0,1,0,1
-2.2490518,53.4312752,,192899,1488405860,125,3,2,4,1
-2.2491413,53.4465555,,71923,206919124,70,0,2,0,0
-2.2491992,53.4564428,,21898,19181497,97,0,0,0,2
-2.247244,53.3791453,,16,11,61,0,0,0,0
-2.2472857,53.3863361,,245,2416,74,0,0,0,0
-2.2474736,53.4186946,,132256,699666576,35,1,0,0,0
-2.2474893,53.4213911,,151375,916586682,18,0,0,0,1
-2.2475468,53.4312784,,160394,1029059529,92,2,2,2,2
-2.2475625,53.4339749,,147368,868693475,8,0,0,0,0
-2.2476933,53.4564459,,19250,14823329,97,0,0,0,0
-2.2477614,53.4681308,,2765,305965,180,0,0,0,0
-2.2477718,53.4699285,,1943,151074,138,0,0,0,0
-2.2457615,53.3827438,,66,175,66,0,0,0,0
-2.2457822,53.3863392,,202,1640,30,0,0,0,0
-2.2457978,53.3890357,,440,7769,41,0,0,0,0
-2.245803,53.3899346,,566,12846,20,0,0,0,0
-2.245995,53.4231919,,128926,664876754,108,2,3,2,0
-2.2460469,53.4321803,,129795,673879398,45,2,2,0,1
-2.2461665,53.4528537,,26913,28973849,99,0,0,1,1
-2.2461769,53.4546513,,21415,18345563,43,0,1,0,0
-2.2461977,53.4582467,,12991,6751236,85,1,0,0,0
-2.2462029,53.4591455,,11363,5165422,36,0,0,0,0
-2.2443045,53.3908365,,588,13834,37,0,0,0,0
-2.2443097,53.3917354,,748,22412,50,0,0,0,0
-2.2443148,53.3926342,,948,36005,66,0,0,0,0
-2.2444747,53.4204985,,91839,337382775,62,0,0,1,1
-2.2445521,53.4339811,,101745,414083111,97,1,0,2,0
-2.2446141,53.4447672,,53599,114918254,55,0,0,1,0
-2.2447849,53.4744289,,590,13938,111,0,0,0,0
-2.2427906,53.3890419,,290,3371,54,0,0,0,0
-2.2430829,53.4402761,,62703,157270610,55,0,0,0,0
-2.2431343,53.4492645,,29716,35323632,87,0,0,0,0
-2.2431805,53.457354,,11054,4888199,90,0,0,1,1
-2.2432114,53.4627471,,4853,942333,72,0,0,0,0
-2.243268,53.4726343,,760,23158,300,0,0,0,0
-2.243304,53.4789261,,182,1336,2,0,0,0,0
-2.2433452,53.4861168,,24,24,2,0,0,0,0
-2.2412209,53.3773599,,0,0,6,0,0,0,0
-2.2412565,53.3836518,,48,95,16,0,0,0,0
-2.2414602,53.4196057,,54124,117179477,120,1,1,0,3
-2.2414959,53.4258976,,70663,199732114,145,1,1,1,2
-2.2415061,53.4276953,,72615,210922162,67,0,0,0,0
-2.2415265,53.4312907,,72248,208793209,58,0,0,0,0
-2.2415673,53.4384814,,57515,132320581,75,2,0,1,1
-2.2415826,53.441178,,49278,97134260,46,0,0,0,0
-2.2417563,53.4717385,,796,25375,456,0,0,0,0
-2.2417717,53.474435,,449,8095,361,0,0,0,0
-2.2397683,53.3863514,,87,309,14,0,0,0,0
-2.2397784,53.3881491,,146,853,11,0,0,0,0
-2.239991,53.4259007,,56251,126569062,121,0,1,0,0
-2.2400113,53.4294961,,58786,138235949,74,0,1,1,0
-2.2400214,53.4312937,,58353,136206368,51,2,0,0,0
-2.240062,53.4384845,,47280,89417729,87,1,1,0,0
-2.2401178,53.4483717,,23032,21220206,91,1,0,0,0
-2.2401584,53.4555625,,10208,4168223,219,1,1,0,0
-2.2401635,53.4564613,,9067,3288939,84,0,0,0,0
-2.2401686,53.4573601,,8024,2576004,45,0,0,0,0
-2.2402143,53.4654497,,2262,204841,67,0,0,0,0
-2.2402244,53.4672474,,1639,107559,209,0,0,0,0
-2.2402549,53.4726404,,570,12996,391,0,0,0,0
-2.2402753,53.4762357,,260,2716,68,0,0,0,0
-2.2403007,53.4807299,,88,313,2,0,0,0,0
-2.2382146,53.3773659,,0,0,25,0,0,0,0
-2.2383,53.3926464,,382,5866,49,0,0,0,0
-2.2384106,53.412421,,16734,11201532,3,0,0,0,0
-2.2385668,53.4402852,,35251,49706788,73,2,0,0,0
-2.2386777,53.4600597,,4601,846909,35,0,0,0,0
-2.2387635,53.4753399,,273,2997,475,0,0,0,0
-2.2367614,53.3863574,,55,125,32,0,0,0,0
-2.2367813,53.3899528,,150,902,17,0,0,0,0
-2.2368213,53.3971436,,881,31088,65,0,0,0,0
-2.2369212,53.4151206,,17493,12241239,58,0,0,0,0
-2.2369363,53.4178171,,22472,20200406,149,0,0,0,0
-2.2369563,53.4214125,,28969,33568476,33,0,0,0,0
-2.2369863,53.4268055,,35976,51771871,12,0,0,0,0
-2.2370564,53.4393893,,30068,36163949,98,0,0,1,0
-2.2370614,53.4402882,,28719,32992276,84,0,0,0,1
-2.2370864,53.4447824,,21476,18449580,47,0,0,0,0
-2.2371566,53.4573662,,5663,1283208,150,0,0,0,0
-2.2373121,53.4852301,,18,14,88,0,0,0,0
-2.2373322,53.4888255,,5,1,48,0,0,0,0
-2.2352232,53.3800685,,5,1,3,0,0,0,0
-2.235248,53.3845627,,26,27,39,0,0,0,0
-2.2352579,53.3863604,,44,78,17,0,0,0,0
-2.2354168,53.4151235,,13496,7285953,75,0,0,0,0
-2.2356157,53.4510773,,9986,3988947,125,0,0,0,0
-2.2357503,53.4753459,,197,1561,640,0,0,0,0
-2.2357852,53.4816378,,44,78,141,0,0,0,0
-2.2682778,53.3773021,,2,0,69,0,0,0,0
-2.2682892,53.3790998,,69,192,70,0,0,0,0
-2.2683118,53.3826952,,446,7964,30,0,0,0,0
-2.268357,53.389886,,6399,1637966,86,0,0,0,0
-2.268578,53.4249409,,1724388,2147483647,3,1,1,0,0
-2.2686801,53.44112,,420509,2147483647,77,2,2,6,2
-2.2687482,53.4519061,,113582,516041774,16,0,0,0,0
-2.2687539,53.4528049,,100090,400724610,95,1,0,2,0
-2.2688334,53.4653887,,12362,6113524,226,0,0,0,0
-2.2688789,53.4725793,,2795,312533,11,0,0,0,0
-2.2689074,53.4770735,,976,38159,2,0,0,0,0
-2.2668028,53.3817997,,284,3236,84,0,0,0,0
-2.2668309,53.386294,,1622,105295,30,0,0,0,0
-2.2668647,53.391687,,10698,4578523,79,1,1,0,0
-2.2671803,53.4420223,,365315,1043249661,52,1,0,1,0
-2.2672142,53.4474153,,197446,1559406279,207,3,2,6,6
-2.2673159,53.4635944,,16914,11444567,45,1,0,0,0
-2.2674686,53.4878629,,39,61,73,0,0,0,0
-2.3691287,53.3932122,,0,0,54,0,0,0,0
-2.369191,53.4004029,,0,0,10,0,0,0,0
-2.3692066,53.4022006,,0,0,27,0,0,0,0
-2.3692144,53.4030994,,0,0,3,0,0,0,0
-2.369534,53.4399516,,0,0,47,0,0,0,0
-2.3698778,53.4795,,0,0,40,0,0,0,0
-2.3699012,53.4821965,,0,0,26,0,0,0,0
-2.3675011,53.3788354,,0,0,11,0,0,0,0
-2.3675243,53.3815319,,0,0,24,0,0,0,0
-2.3675553,53.3851273,,0,0,5,0,0,0,0
-2.3676018,53.3905203,,0,0,28,0,0,0,0
-2.3680053,53.4372597,,0,0,7,0,0,0,0
-2.3680209,53.4390574,,0,0,67,0,0,0,0
-2.3680286,53.4399562,,0,0,80,0,0,0,0
-2.3683399,53.4759094,,0,0,134,0,0,0,0
-2.368371,53.4795047,,0,0,11,0,0,0,0
-2.3683866,53.4813023,,0,0,115,0,0,0,0
-2.3684645,53.4902906,,0,0,24,0,0,0,0
-2.3661985,53.4022098,,0,0,83,0,0,0,0
-2.3666007,53.4489492,,0,0,52,0,0,0,0
-2.3666704,53.4570386,,0,0,30,0,0,0,0
-2.3668255,53.4750152,,0,0,40,0,0,0,0
-2.3668332,53.475914,,0,0,75,0,0,0,0
-2.366872,53.4804081,,0,0,78,0,0,0,0
-2.3669263,53.4866999,,0,0,67,0,0,0,0
-2.364487,53.3779458,,0,0,18,0,0,0,0
-2.3644947,53.3788446,,0,0,44,0,0,0,0
-2.3645792,53.3887319,,0,0,39,0,0,0,0
-2.3645869,53.3896307,,0,0,8,0,0,0,0
-2.3647099,53.4040121,,0,0,74,0,0,0,0
-2.3647253,53.4058098,,0,0,40,0,0,0,0
-2.3650025,53.4381678,,0,0,38,0,0,0,0
-2.3650488,53.4435608,,0,0,56,0,0,0,0
-2.365149,53.4552456,,0,0,54,0,0,0,0
-2.365373,53.4813116,,0,0,95,0,0,0,0
-2.3654503,53.4902998,,0,0,53,0,0,0,0
-2.3629838,53.3779504,,0,0,28,0,0,0,0
-2.3630527,53.3860399,,0,0,5,0,0,0,0
-2.3630756,53.3887364,,0,0,33,0,0,0,0
-2.3631063,53.3923318,,0,0,3,0,0,0,0
-2.3632671,53.4112074,,0,0,60,0,0,0,0
-2.3635356,53.4426666,,0,0,45,0,0,0,0
-2.3636124,53.4516549,,0,0,49,0,0,0,0
-2.3638892,53.4840126,,0,0,68,0,0,0,0
-2.3638969,53.4849115,,0,0,37,0,0,0,0
-2.3614807,53.3779549,,0,0,38,0,0,0,0
-2.3615111,53.3815503,,0,0,19,0,0,0,0
-2.3615721,53.388741,,0,0,39,0,0,0,0
-2.361595,53.3914375,,0,0,34,0,0,0,0
-2.3617704,53.4121108,,0,0,63,0,0,0,0
-2.3618009,53.4157061,,0,0,70,0,0,0,0
-2.3618162,53.4175038,,0,0,48,0,0,0,0
-2.3620378,53.44357,,0,0,21,0,0,0,0
-2.3623823,53.4840172,,0,0,52,0,0,0,0
-2.362413,53.4876125,,0,0,122,0,0,0,0
-2.3600609,53.3878467,,0,0,32,0,0,0,0
-2.3600913,53.3914421,,0,0,28,0,0,0,0
-2.3601293,53.3959363,,0,0,76,0,0,0,0
-2.360228,53.4076212,,0,0,79,0,0,0,0
-2.3603192,53.4184072,,1,0,72,0,0,0,0
-2.3603497,53.4220025,,1,0,5,0,0,0,0
-2.3605628,53.4471698,,0,0,51,0,0,0,0
-2.3606466,53.457057,,0,0,45,0,0,0,0
-2.3606542,53.4579558,,0,0,30,0,0,0,0
-2.3606771,53.4606523,,0,0,73,0,0,0,0
-2.3607991,53.4750335,,0,0,80,0,0,0,0
-2.3608067,53.4759324,,0,0,86,0,0,0,0
-2.3608372,53.4795277,,0,0,122,0,0,0,0
-2.3608983,53.4867183,,0,0,111,0,0,0,0
-2.3586179,53.395042,,0,0,53,0,0,0,0
-2.3586709,53.4013338,,0,0,75,0,0,0,0
-2.3588222,53.4193106,,2,0,107,0,0,0,0
-2.3588601,53.4238047,,2,0,67,0,0,0,0
-2.3592773,53.4732404,,0,0,49,0,0,0,0
-2.3593989,53.4876216,,0,0,22,0,0,0,0
-2.3569862,53.3797662,,0,0,28,0,0,0,0
-2.3570765,53.3905523,,0,0,14,0,0,0,0
-2.3571141,53.3950465,,0,0,109,0,0,0,0
-2.3571895,53.4040349,,0,0,68,0,0,0,0
-2.3573855,53.4274046,,4,0,65,0,0,0,0
-2.3575364,53.4453812,,1,0,41,0,0,0,0
-2.357544,53.4462801,,1,0,66,0,0,0,0
-2.3575969,53.4525719,,0,0,57,0,0,0,0
-2.3576044,53.4534707,,0,0,58,0,0,0,0
-2.3576724,53.4615602,,0,0,20,0,0,0,0
-2.3578389,53.4813344,,0,0,12,0,0,0,0
-2.3578464,53.4822332,,0,0,44,0,0,0,0
-2.3555504,53.3878602,,0,0,88,0,0,0,0
-2.3556104,53.395051,,0,0,106,0,0,0,0
-2.3558355,53.4220161,,5,1,67,0,0,0,0
-2.3558806,53.4274091,,6,1,111,0,0,0,0
-2.3558956,53.4292067,,6,1,132,0,0,0,0
-2.3560911,53.4525764,,1,0,40,0,0,0,0
-2.3561513,53.459767,,0,0,58,0,0,0,0
-2.3561588,53.4606659,,0,0,74,0,0,0,0
-2.3563019,53.4777436,,0,0,86,0,0,0,0
-2.3563094,53.4786424,,0,0,15,0,0,0,0
-2.3563396,53.4822377,,0,0,45,0,0,0,0
-2.356415,53.491226,,0,0,61,0,0,0,0
-2.3539648,53.3779775,,0,0,42,0,0,0,0
-2.3539723,53.3788763,,0,0,32,0,0,0,0
-2.3540618,53.3896624,,0,0,16,0,0,0,0
-2.3541066,53.3950554,,0,0,34,0,0,0,0
-2.3541589,53.4013473,,1,0,136,0,0,0,0
-2.3543158,53.4202229,,7,2,12,0,0,0,0
-2.3543756,53.4274136,,9,3,87,0,0,0,0
-2.3545553,53.4489855,,3,0,169,0,0,0,0
-2.3545778,53.451682,,2,0,66,0,0,0,0
-2.3548778,53.4876351,,0,0,12,0,0,0,0
-2.3524839,53.3806784,,0,0,36,0,0,0,0
-2.3525062,53.383375,,0,0,46,0,0,0,0
-2.3525285,53.3860715,,0,0,27,0,0,0,0
-2.3525657,53.3905657,,0,0,79,0,0,0,0
-2.3526028,53.3950599,,0,0,39,0,0,0,0
-2.35264,53.3995541,,1,0,13,0,0,0,0
-2.352759,53.4139355,,7,2,57,0,0,0,0
-2.3529974,53.4426982,,7,2,25,0,0,0,0
-2.3530795,53.4525853,,2,0,28,0,0,0,0
-2.3531317,53.4588771,,1,0,5,0,0,0,0
-2.3511139,53.396862,,1,0,5,0,0,0,0
-2.3511435,53.4004574,,2,0,114,0,0,0,0
-2.351225,53.4103446,,8,2,77,0,0,0,0
-2.3513584,53.4265236,,19,15,66,0,0,0,0
-2.3515737,53.4525898,,4,0,42,0,0,0,0
-2.3516182,53.4579828,,1,0,61,0,0,0,0
-2.3517818,53.477757,,0,0,17,0,0,0,0
-2.3518265,53.4831499,,0,0,75,0,0,0,0
-2.3494774,53.3806873,,0,0,174,0,0,0,0
-2.3495142,53.3851815,,0,0,61,0,0,0,0
-2.3495437,53.3887769,,0,0,39,0,0,0,0
-2.3495584,53.3905745,,0,0,2,0,0,0,0
-2.3495805,53.3932711,,0,0,84,0,0,0,0
-2.3496027,53.3959676,,1,0,86,0,0,0,0
-2.3496174,53.3977653,,2,0,114,0,0,0,0
-2.3496838,53.4058548,,7,2,20,0,0,0,0
-2.349728,53.4112478,,12,6,79,0,0,0,0
-2.3497575,53.4148432,,17,12,55,0,0,0,0
-2.3497944,53.4193374,,23,21,24,0,0,0,0
-2.3498092,53.421135,,24,24,29,0,0,0,0
-2.3498387,53.4247304,,27,30,56,0,0,0,0
-2.3498535,53.426528,,28,32,65,0,0,0,0
-2.3498757,53.4292245,,28,32,68,0,0,0,0
-2.3501418,53.4615825,,1,0,80,0,0,0,0
-2.3502603,53.4759638,,0,0,65,0,0,0,0
-2.3502677,53.4768626,,0,0,53,0,0,0,0
-2.3503344,53.484952,,0,0,44,0,0,0,0
-2.350364,53.4885473,,0,0,134,0,0,0,0
-2.3479668,53.3797928,,0,0,79,0,0,0,0
-2.3479888,53.3824894,,0,0,35,0,0,0,0
-2.3480768,53.3932755,,1,0,76,0,0,0,0
-2.3480842,53.3941743,,1,0,76,0,0,0,0
-2.3481796,53.4058592,,10,4,19,0,0,0,0
-2.348187,53.406758,,11,5,75,0,0,0,0
-2.348231,53.4121511,,20,16,42,0,0,0,0
-2.3482751,53.4175441,,30,36,12,0,0,0,0
-2.3482825,53.4184429,,31,40,27,0,0,0,0
-2.3485621,53.4525986,,8,3,53,0,0,0,0
-2.3487537,53.4759682,,0,0,44,0,0,0,0
-2.3488127,53.4831588,,0,0,88,0,0,0,0
-2.346449,53.3779995,,0,0,28,0,0,0,0
-2.3464636,53.3797972,,0,0,110,0,0,0,0
-2.3465731,53.3932798,,1,0,132,0,0,0,0
-2.3466023,53.3968752,,3,0,9,0,0,0,0
-2.3468511,53.4274357,,59,140,63,0,0,0,0
-2.346873,53.4301322,,58,138,66,0,0,0,0
-2.3470342,53.4499065,,17,11,148,0,0,0,0
-2.3470416,53.4508053,,15,9,96,0,0,0,0
-2.3470489,53.4517042,,13,7,39,0,0,0,0
-2.347247,53.4759726,,0,0,15,0,0,0,0
-2.3472544,53.4768714,,0,0,91,0,0,0,0
-2.3449894,53.3833969,,0,0,124,0,0,0,0
-2.345033,53.38879,,1,0,40,0,0,0,0
-2.3450912,53.3959807,,4,0,39,0,0,0,0
-2.3451203,53.3995761,,8,2,76,0,0,0,0
-2.3451567,53.4040703,,16,10,40,0,0,0,0
-2.345164,53.4049691,,18,13,70,0,0,0,0
-2.3451859,53.4076656,,26,27,18,0,0,0,0
-2.345266,53.4175528,,62,154,17,0,0,0,0
-2.3453316,53.4256424,,83,277,26,0,0,0,0
-2.3453753,53.4310354,,82,274,65,0,0,0,0
-2.3453826,53.4319342,,81,265,69,0,0,0,0
-2.3455066,53.4472144,,32,42,100,0,0,0,0
-2.3455139,53.4481132,,29,35,84,0,0,0,0
-2.3455504,53.4526074,,17,12,94,0,0,0,0
-2.345565,53.454405,,13,7,82,0,0,0,0
-2.3456162,53.4606968,,5,1,60,0,0,0,0
-2.3458428,53.4885605,,0,0,50,0,0,0,0
-2.3434426,53.3780082,,0,0,45,0,0,0,0
-2.3434716,53.3816036,,0,0,125,0,0,0,0
-2.3434933,53.3843001,,0,0,36,0,0,0,0
-2.3435005,53.385199,,0,0,84,0,0,0,0
-2.3435367,53.3896932,,1,0,49,0,0,0,0
-2.3435802,53.3950862,,5,1,27,0,0,0,0
-2.3435874,53.3959851,,6,1,18,0,0,0,0
-2.3436454,53.4031758,,20,17,99,0,0,0,0
-2.3436961,53.4094676,,45,81,31,0,0,0,0
-2.3437759,53.4193548,,97,378,26,0,0,0,0
-2.3438558,53.429242,,119,574,66,0,0,0,0
-2.3438703,53.4310397,,117,552,82,0,0,0,0
-2.3443284,53.487666,,0,0,14,0,0,0,0
-2.3419394,53.3780125,,0,0,60,0,0,0,0
-2.3419466,53.3789114,,0,0,41,0,0,0,0
-2.3419827,53.3834056,,0,0,36,0,0,0,0
-2.3421053,53.3986859,,14,8,84,0,0,0,0
-2.3422352,53.414865,,104,433,30,0,0,0,0
-2.3425099,53.4490207,,53,113,95,0,0,0,0
-2.3425533,53.4544137,,27,30,79,0,0,0,0
-2.3428069,53.4858727,,0,0,6,0,0,0,0
-2.3428214,53.4876704,,0,0,53,0,0,0,0
-2.3428504,53.4912657,,0,0,19,0,0,0,0
-2.3404578,53.3807134,,0,0,65,0,0,0,0
-2.3406085,53.399589,,23,21,67,0,0,0,0
-2.3406732,53.4076786,,73,214,65,0,0,0,0
-2.3407954,53.4229588,,222,1972,48,0,0,0,0
-2.340997,53.4481262,,81,267,37,0,0,0,0
-2.3410691,53.4571145,,25,26,55,0,0,0,0
-2.3412566,53.4804841,,0,0,97,0,0,0,0
-2.3413144,53.4876747,,0,0,56,0,0,0,0
-2.3389831,53.384313,,1,0,102,0,0,0,0
-2.3392764,53.4211654,,292,3422,14,0,0,0,0
-2.3392907,53.4229631,,310,3854,32,0,0,0,0
-2.3395344,53.4535235,,59,141,30,0,0,0,0
-2.339757,53.4813872,,0,0,190,0,0,0,0
-2.3397642,53.482286,,0,0,8,0,0,0,0
-2.3397714,53.4831848,,0,0,6,0,0,0,0
-2.3374655,53.3825196,,1,0,46,0,0,0,0
-2.3376149,53.4013953,,59,142,62,0,0,0,0
-2.3379357,53.4418429,,274,3021,3,0,0,0,0
-2.3383146,53.4894809,,0,0,50,0,0,0,0
-2.3359267,53.3780296,,0,0,50,0,0,0,0
-2.3360755,53.3969053,,38,57,51,0,0,0,0
-2.3361535,53.4067925,,175,1236,15,0,0,0,0
-2.3363238,53.4283646,,636,16194,65,0,0,0,0
-2.3364872,53.4490378,,192,1480,26,0,0,0,0
-2.3365298,53.4544308,,98,386,74,0,0,0,0
-2.336544,53.4562285,,76,231,61,0,0,0,0
-2.3368146,53.490384,,0,0,74,0,0,0,0
-2.3344236,53.3780338,,0,0,24,0,0,0,0
-2.3345364,53.3924153,,21,17,53,0,0,0,0
-2.334614,53.4023026,,129,668,38,0,0,0,0
-2.334621,53.4032014,,147,875,42,0,0,0,0
-2.3346422,53.4058979,,215,1857,66,0,0,0,0
-2.3346704,53.4094933,,331,4399,44,0,0,0,0
-2.3347693,53.422077,,800,25617,105,0,0,0,0
-2.3348117,53.42747,,874,30591,99,0,0,0,0
-2.3349461,53.4445479,,409,6723,84,0,0,0,0
-2.3349532,53.4454467,,377,5702,87,0,0,0,0
